"","1304__28026","33038__2173_751585","1686__457412","820__204516","39492__246787_357276","446660__100886_626940","2173__751585","39488__40520","1118060__33039_74426","197614__28111_310298","1735__28117_487174","1161942__1681_239935","1351__387090_491921","658081__818_46506","39486__907_1318","328812__817_158847","33039__74426","246787__357276","487173__853_1680","39496__100884","147207__39491_218538","28111__310298","665951__1308_410072","100886__626940","363265__310297_328813","28117__487174","384638__457394","1681__239935","818__46506","1502__821_360807","28118__823_33959","729__39485_45851","261299__665950","1343__665956","150055__39490_47770","1624__40545_328814","853__1680","39777__1598_626929","301301__626932","905__1683","469588__562_88431","658082__674529","329854__387661","626935__28116_47678","1736__28025_46503","39491__218538","310297__328813","1623__39483","338188__1118061","33043__658089","817__158847","823__33959","821__360807","1308__410072","39490__47770","1598__626929","562__88431","52226__901_216816","907__1318","39485__45851","40545__328814","28025__46503","40519__165179_166486","28116__47678","387090__491921","901__216816","165179__166486","97478__40518_46228","40518__46228"
"ERR480468",0,0,0,4.67769344703097,0,0,0,0,-2.52480966055244,-2.55262985700376,0,0,0,0,0,0,4.37309861151755,0,-2.78520032254532,0,-3.0565717737845,4.42128460524779,0,0,0,0,0,0,0,-2.72517620886051,0,0,0,0,0,0,4.82410846790573,0,0,0,-2.94014852467349,0,0,0,0,5.29413760917569,0,0,0,0,0,0,4.72014365332434,0,0,0,5.09248662653316,0,0,0,0,0,-2.66284200817703,0,0,0,-4.61217765069136,-3.24019948435522,5.61219013356172
"ERR480469",0,0,0,4.6797715179587,0,0,0,0,-2.35650355521784,-2.56108340148387,0,0,0,0,0,0,4.081583885854,0,-2.77384256984958,0,-3.06111734138499,4.43592657379138,0,0,0,0,0,0,0,-2.71426716205294,0,0,0,0,0,0,4.8044362631769,0,0,0,-2.98389312545306,0,0,0,0,5.30201076320897,0,0,0,0,0,0,4.70124862999148,0,0,0,5.16825449764019,0,0,0,0,0,-2.61273740039355,0,0,0,-4.52539392431706,-3.2112358036035,5.56202356692554
"ERR480470",0,-2.51372096913495,0,4.49285678271016,0,0,4.35389243459301,-4.40046249653244,0,0,-2.69132528397474,0,0,0,0,0,0,0,-3.02722579299573,0,-2.94656242242221,0,0,0,-2.76521560062045,4.66151213153898,0,0,0,0,0,0,0,0,0,0,5.24330887945159,0,0,0,0,0,0,0,0,5.1035958233085,4.7894939141567,0,0,0,0,0,0,0,0,0,0,-2.68296714343869,0,0,0,0,0,0,0,-4.64703540747374,0,-2.63598797164395,4.56566509502776
"ERR480471",0,-2.54607574506397,0,4.51513382675218,0,0,4.40993255036958,-4.36298441344237,0,0,-2.65564522972834,0,0,0,0,0,0,0,-3.03453313260093,0,-2.99535162710757,0,0,0,-2.82038194358398,4.59971246476741,0,0,0,0,0,0,0,0,0,0,5.25596556291596,0,0,0,0,0,0,0,0,5.18810120468442,4.88504482303731,0,0,0,0,0,0,0,0,0,0,-2.66751557900339,0,0,0,0,0,0,0,-4.62027251281537,0,-2.65621605675898,4.60070116618681
"ERR480472",0,-3.37068540438293,0,0,0,-2.86133069567916,-5.83819837672208,0,-2.6160841596055,0,0,-2.33768030005465,0,0,0,0,-4.53119068131286,0,-3.266760365835,0,0,0,0,-4.9559701421727,0,0,0,4.04898105154751,0,0,0,-5.73899302964803,0,0,0,0,5.65819492977851,0,0,0,-2.35235569513499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07439958144781,0,0,-0.224292832744939,0,0,-2.86146237403002,0,0,0,4.95619821576665,0,0
"ERR480473",0,-3.34123172987542,0,0,0,-2.86839909326843,-5.78718311600548,0,-5.08353662717434,0,0,0,0,0,0,0,-0.422851329842759,0,-3.25292983164435,0,0,0,0,-4.96821296592542,0,0,0,0,0,0,0,-5.81406840177798,0,0,0,0,5.63423974186449,0,0,0,-2.51399088976544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35435995083904,0,0,-0.108302811382316,0,0,-2.8542226786571,0,0,0,4.94365869554944,0,0
"ERR480474",0,-3.36443151737093,0,0,0,-2.88474605862705,-5.82736632667251,0,-2.65339642046948,0,0,-2.29818211873021,0,0,0,0,-4.59581741287454,0,-3.28524805267248,0,0,0,0,-4.99652674047612,0,0,0,3.98056819468702,0,0,0,-5.67605498255185,0,0,0,0,5.69021654269545,0,0,0,-2.547623493811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41261332983679,0,0,-0.206112392911915,0,0,-2.90206195882106,0,0,0,5.02651875939093,0,0
"ERR480475",0,-3.3446846431372,0,0,0,-2.92091491155158,-5.79316373720901,0,-2.57945773934091,0,0,-2.37466162077833,0,0,0,0,-4.46775186051522,0,-3.22201305743844,0,0,0,0,-5.05917303139289,0,0,0,4.11303457797192,0,0,0,-5.81089670248372,0,0,0,0,5.58069031813371,0,0,0,-2.57974184209957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46824394092777,0,0,-0.255960821029533,0,0,-2.90777192523212,0,0,0,5.0364087113244,0,0
"ERR480476",-4.99186556201881,0,0,4.87735522835832,0,0,0,0,-2.59859286996742,0,0,0,0,0,0,0,4.5008948789698,0,-6.11093996194069,0,-2.80032475875029,0,0,0,0,0,0,0,0,-2.97273937726052,0,0,0,0,0,0,0.325825430229299,0,0,0,0,0,0,0,0,4.85030475984857,0,0,0,0,0,0,5.14893563907588,0,0,0,0,-2.96164100687923,0,0,0,0,0,0,0,-5.12971269769427,0,-2.57378199039082,4.45792117496266
"ERR480477",-5.11274891098062,0,0,4.8115078990233,0,0,0,0,0,0,-2.39393066637978,0,0,0,0,0,0,0,-6.08292302127056,0,-2.78877991757332,0,0,0,0,4.146409543967,0,0,0,-2.97007678190423,0,0,0,0,0,0,0.285235638961466,0,0,0,0,0,0,0,0,4.83030850836474,0,0,0,0,0,0,5.14432388863879,0,0,0,0,-3.08078438565773,0,0,0,0,0,0,0,-5.33607508312407,0,-2.62040354672228,4.53867207925667
"ERR480478",-5.02782299688382,0,0,4.90129600058355,0,0,0,0,0,0,-2.39907259915508,0,0,0,0,0,0,0,-6.10025223359908,0,-2.821877196178,0,0,0,0,4.15531563278293,0,0,0,-2.96584047434739,0,0,0,0,0,0,0.253668891681017,0,0,0,0,0,0,0,0,4.88763467650031,0,0,0,0,0,0,5.13698638871386,0,0,0,0,-3.05611759141915,0,0,0,0,0,0,0,-5.29335094224298,0,-2.61397744460072,4.5275417438875
"ERR480479",-4.99854226572259,0,0,4.8294000709551,0,0,0,0,-2.50922854290472,0,0,0,0,0,0,0,4.346111324113,0,-6.06462606858962,0,-2.84634908597067,0,0,0,0,0,0,0,0,-2.96230070669923,0,0,0,0,0,0,0.359295260660159,0,0,0,0,0,0,0,0,4.93002123297844,0,0,0,0,0,0,5.13085533130026,0,0,0,0,-2.95355835862866,0,0,0,0,0,0,0,-5.11571314026457,0,-2.62112396400052,4.53991987858524
"ERR480482",-5.26498457006609,-2.87148999276319,0,-4.35089113775908,0,0,-4.97356656089143,0,0,0,0,-2.65832624412117,0,0,0,0,0,0,-2.94868078655892,0,-5.81380315129551,0,0,0,0,0,0,4.60435611791162,0,0,0,0,0,0,0,0,5.10726493762222,0,0,0,0,0,0,0,0,0.910209524982915,0,0,0,0,0,0,0,0,0,0,0,-2.99654851141429,0,0,0,0,-2.32260422657317,0,0,-5.19017426911444,4.02286852629894,0,0
"ERR480483",-5.35143269036902,0,0,-4.39370927072483,0,0,0,0,0,0,0,-5.03345689549045,0,0,0,0,0,0,-2.99956592334728,0,-5.84388578482331,0,0,0,0,0,0,0.501857575015874,0,0,0,0,0,0,0,0,5.19540057988975,0,0,0,0,0,0,0,0,1.08314763754834,0,0,0,0,0,0,0,0,0,0,0,-3.00299475612022,0,0,0,0,-2.36581540359775,0,0,-5.20133949246313,-4.09771248036037,0,0
"ERR480484",-5.22509928566968,-2.88678056583428,0,-4.3236318488322,0,0,-5.0000506103274,0,0,0,0,-2.60925878699225,0,0,0,0,0,0,-2.96478440657742,0,-5.77482892064163,0,0,0,0,0,0,4.51936878916612,0,0,0,0,0,0,0,0,5.13515722568003,0,0,0,0,0,0,0,0,1.05693570919175,0,0,0,0,0,0,0,0,0,0,0,-2.99342649039981,0,0,0,0,-2.36306024275808,0,0,-5.18476677009506,-4.09294040180304,0,0
"ERR480485",-5.20110316927294,-2.88236667997081,0,-0.294313249541958,0,0,-4.99240553575307,0,0,0,0,-2.66283000770269,0,0,0,0,0,0,-2.97753885903968,0,-5.7865622180183,0,0,0,0,0,0,4.61215686526009,0,0,0,0,0,0,0,0,5.1572485853674,0,0,0,0,0,0,0,0,0.993599816398508,0,0,0,0,0,0,0,0,0,0,0,-3.01600964365136,0,0,0,0,0,0,0,-5.22388193892186,0,0,0
"ERR480486",0,0,0,-4.51016630634528,-2.45753812727537,0,0,0,0,0,-2.8410036363223,-2.72611331917962,0,-2.41473494878161,0,0,0,-4.25658089797861,-3.11367616096225,0,0,0,-2.36902823517637,0,0,4.92076264259815,0,4.72176677600934,4.18244361810199,-2.94347647557981,0,0,0,0,0,0,5.39304530910262,0,4.2233058625671,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09825080658801,-4.10327726789071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480487",0,0,0,-4.56731097591824,-2.45829753720401,0,0,0,-4.85840177149035,0,-2.85704736794381,-2.71048894715935,0,-2.42652673090419,0,0,0.0910920546164114,-4.25789623455878,-3.10931147235689,0,0,0,0,0,0,4.94855120090961,0,4.69470456983387,4.20286758385007,-2.911560111681,0,0,0,0,0,0,5.38548544667893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04297004272241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480488",0,0,0,-4.630377808568,-2.51058589227083,0,0,0,-2.45066549976913,0,-2.81699098012475,-2.72569251882127,0,0,0,0,-4.24467715795631,-4.34846232217872,-3.08072800624654,0,0,0,-2.37654398859326,0,0,4.87917150203932,0,4.72103792840883,0,-2.93795895441757,0,0,0,0,0,0,5.33597743111938,0,4.0918399552731,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08869417960317,-4.11629493466592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480489",0,0,0,-4.5248550440013,-2.46587775377227,0,0,-4.10896149445202,-2.55791231493597,0,-2.81251479718827,-2.73431632278219,0,0,0,0,4.43043409077522,-4.27102555478739,-3.03851733638597,0,0,0,0,0,0,4.87141852576937,0,4.73597479502366,0,-2.88133774380973,0,0,0,0,0,0,5.26286640629936,0,4.13256087014834,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99062336604432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480490",0,0,0,-4.80998536787075,0,0,0,-4.45211249239157,-2.83997969351968,-2.89380497969315,0,0,0,0,0,0,-4.91898912163998,0,-3.06838437042342,0,0,5.01221725202437,-2.74432071983502,0,0,0,0,0,0,-2.88150094866382,0,-2.7095827443925,0,0,0,0,5.31459762672361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99090604514365,4.75330291901825,0,0,0,0,0,4.69313498059973,0,0,-2.80842541950965,0,0,0,-4.86433551585866,0,0
"ERR480491",0,0,0,-4.91807371924804,0,0,0,0,-5.3976626355293,-2.90691888029815,0,0,0,0,0,0,-0.341197100644985,0,-3.05516180747093,0,0,5.03493119415764,-2.74559274227982,0,0,0,0,0,0,-2.82562716777475,0,-2.69101438396835,0,0,0,0,5.29169547588362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89412981783281,4.75550612652101,0,0,0,0,0,4.66097363693184,0,0,-2.7950838537201,0,0,0,-4.84122724605863,0,0
"ERR480492",0,0,0,-4.80553181506249,0,0,0,0,-5.48389678599951,-2.90063066566746,0,0,0,0,0,0,-0.234494335604321,0,-3.0667813798587,0,0,5.02403968692837,-2.76920024411179,0,0,0,0,0,0,-2.91682809770493,0,-2.66004747318221,0,0,0,0,5.31182116562146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05209446216941,4.79639551913375,0,0,0,0,0,4.60733737409679,0,0,-2.82206910871944,0,0,0,-4.88796707877269,0,0
"ERR480493",0,0,0,-4.82266272139585,0,0,0,0,-2.75033547283004,-2.91678349876487,0,0,0,0,0,0,-4.7637207768006,0,-3.05022753572916,0,0,5.05201721453927,2.51271954250555,0,0,0,0,0,0,-2.88672135825057,0,-2.6847951298013,0,0,0,0,5.28314906652852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99994805978423,4.77111357065057,0,0,0,0,0,4.65020157272933,0,0,-2.78988706301872,0,0,0,-4.83222614052753,0,0
"ERR480494",0,0,0,4.9421222553056,3.22910710087874,0,0,0,0,0,-2.90950043422633,0,0,-3.25308859553496,0,0,0,-4.36697374615745,0,0,-3.10926199108929,0,0,0,0,5.03940257672371,0,0,-5.63451472898942,-2.608774317988,0,-2.43263165392234,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38539974260942,0,0,0,0,0,0,4.51852966423605,0,0,0,0,0,0,4.21344162069379,0,0,0,0,0,0,0,-2.89696816246559,5.01769604529986
"ERR480495",0,0,0,4.90704391741138,3.21204172040657,0,0,0,0,0,-2.89899457585269,0,0,-3.27095696266744,0,0,0,-4.32327348335533,0,0,-3.09795748970315,0,0,0,0,5.02120589624345,0,0,-5.66546364871119,-2.65360231455258,0,-2.45707080025221,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3658197718544,0,0,0,0,0,0,4.59617403188744,0,0,0,0,0,0,4.25577146383074,0,0,0,0,0,0,0,-2.87459008993647,4.97893608670396
"ERR480496",0,0,0,0,0,0,0,0,0,-2.54902513158242,-5.04360144371396,-2.38554022644661,0,0,0,0,0,0,-5.76290062651785,0,-2.35939053141107,4.41504103767069,0,0,0,0.0753468046236634,0,-4.1318768757049,0,0,0,0,0,0,0,0,0.0478068364362885,0,0,0,-3.29260917275697,0,0,0,-3.07911291651752,4.08658427530091,0,0,0,0,0,0,0,0,0,0,5.70296637668241,0,0,0,0,5.33318001364992,0,0,0,0,0,0,0
"ERR480497",0,0,0,4.16959445345078,0,0,0,0,0,-2.54789515436938,-4.91817391733256,0,0,0,0,0,0,0,-5.7541640720632,0,-2.33641112592608,4.41308385972632,0,0,0,-0.0410902458152175,0,0,0,0,0,0,0,0,0,0,0.0499054950457212,0,0,0,-3.2564753096632,0,0,0,-3.07326402553682,4.04678277747318,0,0,0,0,0,0,0,0,0,0,5.64038068993026,0,0,0,0,5.32304943730343,0,0,0,0,0,0,0
"ERR480498",0,0,0,4.20193425259814,0,0,0,0,0,-2.54527134860477,-5.0826771868112,0,0,0,0,0,0,0,-5.7158165817811,0,-2.38948300439429,4.40853929483281,0,0,0,0.0966012973204024,0,0,0,0,0,0,0,0,0,0,0.0350592348968567,0,0,0,-3.21889453946435,0,0,0,-3.09713632685962,4.13870596743324,0,0,0,0,0,0,0,0,0,0,5.57528888655827,0,0,0,0,5.36439747608811,0,0,0,0,0,0,0
"ERR480499",0,0,0,0,0,0,0,0,0,-2.52939467108558,-4.94991704747201,-2.37284191274907,0,0,0,0,0,0,-5.6711216277148,0,-2.33938408648275,4.3810400827142,0,0,0,0.148019027688205,0,-4.10988275121031,0,0,0,0,0,0,0,0,-0.021113828808077,0,0,0,-3.26664469480175,0,0,0,-3.08723295227881,4.05193209620623,0,0,0,0,0,0,0,0,0,0,5.65799458167196,0,0,0,0,5.34724432814776,0,0,0,0,0,0,0
"ERR480500",0,-3.09866275200811,0,4.4204631360429,0,-2.5750715965948,-5.36704132199924,0,0,0,0,0,0,0,0,0,0,0,-2.76581499308894,0,-3.08301011467564,0,0,-4.4601548384297,-3.02515987942119,0,0,0,0,-5.21150917314246,0,-3.29030518408598,0,0,0,0,4.79053209236581,0,0,0,0,0,0,0,0,5.33993015886697,5.23973061217644,0,0,0,0,0,0.48537149842284,0,0,0,0,0,0,5.69897575124419,0,0,0,0,0,0,0,0,0
"ERR480501",0,-3.08417271400627,0,4.38853149200408,0,-2.61195810300185,-5.34194383997646,0,0,0,0,0,0,0,0,0,0,0,-2.79923370134452,0,-3.08887482155424,0,0,-4.52404414164043,-2.9904240161451,0,0,0,0,-5.25693243988748,0,-3.2852359942397,0,0,0,0,4.8484149929878,0,0,0,0,0,0,0,0,5.35008812915219,5.17956633213749,0,0,0,0,0,0.405858276710443,0,0,0,0,0,0,5.69019565687722,0,0,0,0,0,0,0,0,0
"ERR480502",5.07384717279414,0,0,4.42604371278589,2.82335433561382,0,0,0,0,0,-2.85313295008193,0,0,0,0,0,0,-4.478676988731,-3.32106478220454,0,-3.09900541255553,0,0,0,0,4.94177123029078,0,0,0,0,0,-2.58861848063108,0,0,0,0,5.75225293800593,0,0,0,0,0,0,0,0,5.36763482747713,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48361872986479,0,0,0,0,0,0,0,-2.6636774811611,-4.61362473234811
"ERR480503",5.07443284084604,0,0,4.53886896662291,2.88046703436895,0,0,0,0,0,-2.88247018573373,0,0,0,0,0,0,-4.51953467205066,-3.31826994817848,0,-3.1015158108892,0,0,0,0,4.99258481299332,0,0,0,0,0,-2.60649064051417,0,0,0,0,5.74741214347408,0,0,0,0,0,0,0,0,5.37198296493828,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51457421882329,0,0,0,0,0,0,0,-2.67079591128865,-4.62595421499917
"ERR480504",5.13945055252664,0,0,0,2.80101234764744,0,0,0,-2.86986214175758,0,-2.77717752046402,0,0,0,0,0,4.97074704024256,-4.53079613850177,-3.29659253608734,0,-3.04909660374569,0,0,0,0,4.81021256708184,0,0,0,0,0,-2.60431985080946,0,0,0,0,5.70986576435561,0,0,0,0,0,0,0,0,5.28119023487324,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51081430076219,0,0,0,0,0,0,0,-2.65352960235637,-4.59604809066927
"ERR480505",5.10445551413339,0,0,4.43357993287598,5.31800661395078,0,0,-4.46815966460319,0,0,-2.81058452040322,0,0,0,0,0,0,0,-3.32524426026091,0,-3.12258542258085,0,0,0,0,4.86807518830498,0,0,0,0,0,-2.58257429571085,0,0,0,0,5.75949200634868,0,0,0,0,0,0,0,0,5.40847660288397,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4731498944926,0,0,0,0,0,0,0,-2.63994666812612,-4.57252175846661
"ERR480508",0,0,0,4.37978635285969,0,-2.55315430580327,0,0,-2.49226157144184,0,-2.7037439408042,0,0,0,0,0,-4.31672366748871,0,-5.66507577513205,0,-2.2907335003474,0,0,-4.42219297721452,0,4.68302187612937,0,0,0,0,0,0,0,0,0,0,-1.50409608853211,0,0,4.35907994126487,-2.31635398648109,0,0,0,0,3.96766680920179,0,0,0,0,0,0,0,0,0,0,4.01204279289995,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480509",0,0,0,4.42723888577273,0,-2.60301373858349,0,0,-2.48900182827455,0,-2.70038559971136,0,0,0,0,0,-4.31107762670334,0,-5.59777604606415,0,-2.35934199963961,0,0,-4.50855204802641,0,4.67720505872744,0,0,0,0,0,0,0,0,0,0,-1.57781908402584,0,0,4.33829074094561,-2.28070818675523,0,0,0,0,4.08650021580695,0,0,0,0,0,0,0,0,0,0,3.95030245669834,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480510",0,0,0,5.05613730356751,0,0,0,0,5.26962621462032,0,-2.52273325861954,0,0,0,0,0,0,0,-3.08290785839803,0,-3.0629990892265,0,0,0,0,-4.36950217787284,0,0,0,-2.50709683401986,0,0,0,0,0,0,5.33975304579875,0,0,0,0,0,0,0,0,5.3052700460775,0,0,0,0,0,0,4.34241909601747,0,0,0,0,-2.61574967965452,0,0,0,0,0,0,0,-4.53061134504364,0,-5.7904802825509,0.848981510009063
"ERR480511",0,0,0,5.03957818954811,0,0,0,-4.39799495054054,5.22530153846955,0,0,0,0,0,0,0,0,0,-3.08728517672539,0,-3.04154407167973,0,0,0,0,0,0,0,0,-2.56240069878713,0,0,0,0,0,0,5.34733478354264,0,0,0,0,0,0,0,0,5.2681088656092,0,0,0,0,0,0,4.4382081996493,0,0,0,0,-2.60750354458852,0,0,0,0,0,0,0,-4.51632862014326,0,-5.77589175327721,0.864115737546533
"ERR480512",0,0,0,5.07499559003021,0,0,0,0,5.23396950581343,0,-2.50196552056351,0,0,0,0,0,0,0,-3.09288645434565,0,-3.03125913395178,0,0,0,0,-4.33353140040152,0,0,0,-2.49978443569479,0,0,0,0,0,0,5.35703648096822,0,0,0,0,0,0,0,0,5.25029483091171,0,0,0,0,0,0,4.32975365059327,0,0,0,0,-2.62595279903715,0,0,0,0,0,0,0,-4.54828366621006,0,-5.80409226886115,0.910213830721243
"ERR480513",0,0,0,5.04526502588759,0,0,0,-4.43706011439419,5.1949635140154,0,0,0,0,0,0,0,0,0,-3.0628743708469,0,-3.02292682242955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30505402750739,0,0,0,-2.51016882998383,0,0,0,0,5.23586284401072,0,0,0,0,0,0,0,0,0,0,-4.34773994910771,-2.61534130487894,0,0,0,0,0,0,0,-4.52990401918381,0,-5.78097742861701,0.929099736574478
"ERR480514",0,-2.657195304747,0,0,0,0,4.60239727345527,4.61099350642774,-2.85149986188745,0,5.2859844521256,0,0,0,0,0,-4.9389426385647,0,-5.94969963089228,0,-2.66211303195075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.696852956138255,0,0,0,-2.97923454684194,0,0,0,0,4.61091502682993,0,4.86337452322787,0,0,0,0,0,0,0,0,5.16018560279468,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480515",0,-2.56570240080177,0,0,0,0,4.44392691529011,4.52296390837814,-2.89641635872618,0,0,0,0,0,0,0,-5.01674029318739,0,-6.02596223834868,0,-2.64698659916424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679629202471834,0,0,0,-5.63922066684474,0,0,0,0,4.58471527670641,0,4.83951940746058,0,0,0,0,0,0,0,0,0.627876530390041,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480516",0,0,0,0,0,0,0,4.51868297008095,-2.88564131449193,0,5.12758519393233,0,0,0,0,0,-4.99807736911986,0,-6.01231340362987,0,-2.60748451627255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.700935922128784,0,0,0,-5.68455566576252,0,0,0,0,4.51629566213322,0,4.8582710835983,0,0,0,0,0,0,0,0,0.821689055737051,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480517",0,-2.56082274965002,0,0,0,0,4.43547511157206,4.47758314387778,-2.91935433783511,0,0,0,0,0,0,0,-5.056470038427,0,-6.01148636062708,0,-2.61087653345483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.769781297185273,0,0,0,-5.54769407873822,0,0,0,0,4.52217080823307,0,4.85662433413104,0,0,0,0,0,0,0,0,0.7011745836932,0,0,0,0,0,0,0,0,0,0,0,0
"ERR480518",0,0,0,-0.784605407615009,0,-2.60209246829303,0,0,0,0,-2.82824442215526,0,0,0,0,0,0,0,-2.83078138421732,0,-2.65893621038187,0,0,-4.50695636107584,-3.3743014620195,4.8986630353962,0,0,0,0,0,0,0,0,0,0,4.90305718258456,0,0,0,0,0,0,-2.53321418751304,-2.47897367617367,4.60541261046605,5.84446157227173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29370835775859,0,4.38765567922689,0,0,0,0,0
"ERR480519",0,0,0,-0.696987218301809,-2.52214475685512,-2.60935771647386,0,0,0,0,-2.79586096342585,0,0,0,0,0,0,-4.36848286291653,-2.80153451096219,0,-2.61231346325992,0,0,-4.51954014005463,-3.33134099229518,4.84257323955205,0,0,0,0,0,0,0,0,0,0,4.85240011214413,0,0,0,0,0,0,-2.53823271036798,0,4.52465964366239,5.77005185599217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3963480157906,0,0,0,0,0
"ERR480529",0,0,0,5.08729104544197,0,0,0,0,-2.59878838109525,0,0,0,0,-2.4890159592559,0,-2.63970348500564,4.50123351417665,0,-3.17428219461721,0,-3.38842088796959,0,0,0,0,0,0,0,-4.311102102281,-2.94443995564257,0,-2.4885734274338,0,0,0,0,5.49801803863825,0,0,0,0,0,0,0,0,5.86891713539099,0,0,0,0,4.5721005529464,0,5.09991960300878,0,0,0,0,0,0,4.31033561468117,0,0,0,0,0,0,0,-3.08218804158812,5.33850628651184
"ERR480530",0,0,0,5.07240506210588,0,0,0,0,-2.41840179593608,0,0,0,0,-2.55668340663128,0,-2.6405447313025,4.18879478367712,0,-3.19107522962089,0,-3.38512659879997,0,0,0,0,0,0,0,-4.42830555915366,-2.94593906785389,0,-2.52071031534483,0,0,0,0,5.5271044284779,0,0,0,0,0,0,0,0,5.86321125917437,0,0,0,0,4.57355763427424,0,5.10251614152503,0,0,0,0,0,0,4.36599833734021,0,0,0,0,0,0,0,-3.08801561836811,5.34859994557979
"ERR480531",0,0,0,5.12685688918451,0,0,0,0,-2.6878480134013,0,0,0,0,-2.46280648772531,0,-2.59315903577036,4.65548932223413,0,-3.17785080061945,0,-3.36662396502304,0,0,0,0,0,0,0,-4.26570596595048,-2.92392478684698,0,-2.5371352225481,0,0,0,0,5.50419904554632,0,0,0,0,0,0,0,0,5.83116375739889,0,0,0,0,4.49148320206059,0,5.06438628832897,0,0,0,0,0,0,4.39444711112588,0,0,0,0,0,0,0,-3.07782224112607,5.33094449829586
"ERR480532",0,0,0,5.09496759193361,0,0,0,0,0,0,-2.34869366381547,0,0,-2.53594157392921,0,-2.5899559425858,0,0,-3.16660413493285,0,-3.38930652370866,0,0,0,0,4.06805675714349,0,0,-4.39237965107157,-2.91899320503189,0,-2.5796184910837,0,0,0,0,5.48471924916139,0,0,0,0,0,0,0,0,5.87045110148804,0,0,0,0,4.48593528192355,0,5.05584453806356,0,0,0,0,0,0,4.46803029070113,0,0,0,0,0,0,0,-3.11547729070828,5.39616495733378
"ERR480537",0,0,0,0,0,0,0,0,-5.43396339356398,0,-2.61208878611453,-3.01011828674964,0,-2.7010914234947,0,0,0.116570256269037,0,-0.49001512192803,0,0,0,0,0,0,-4.52427049143128,0,5.21367780944256,4.67842758138137,0,0,0,0,0,0,0,0.943266174343878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7342651798707,0,0,0,4.73588621290251,0,0
"ERR480538",0,0,0,0,0,0,0,0,-5.54758068765941,0,-2.60183208159384,-3.00168866911487,0,-2.63371912611917,0,0,0.291015610252094,0,-0.560444148835102,0,0,0,0,0,0,-4.50650535808322,0,5.19907728341077,4.5617353393043,0,0,0,0,0,0,0,0.991455897989144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76053096254265,0,0,0,4.78137988299089,0,0
"ERR480539",0,0,0,5.19021662859335,0,-2.52791615712485,0,0,0,0,0,-6.01581117176396,0,0,0,0,0,0,-5.90694580285388,0,0,0,0,-4.37847922141452,0,0,0,-0.596727116908322,0,-2.69495838695468,0,0,0,0,0,0,-0.596700266069576,0,0,0,0,0,0,-2.77974642725214,0,0,0,0,0,0,0,0,4.66780485048936,0,0,0,0,0,0,0,0,0,-2.92147183156619,-4.81466204415877,0,0,5.06013764515395,0,0
"ERR480540",0,0,0,5.18920636990577,0,0,0,0,0,0,0,-5.97478523120088,0,0,0,0,0,0,-5.87856780080683,0,0,0,0,0,0,0,0,-0.577118721790894,0,-2.65345593263956,0,0,0,0,0,0,-0.533555030986714,0,0,0,0,0,0,2.30949791010857,0,0,0,0,0,0,0,0,4.59592049097677,0,0,0,0,0,0,0,0,0,-2.93583042298472,-4.7817699414592,0,0,5.08500745501596,0,0
