"","296__28116_239935","1351__1747","218538__291644","28116__239935","310297__371601","1735__562_487174","1590__550_40545","39490__818_301301","33945__40518_165179","1358__626932","47678__626940","1408__571_363265","562__487174","1353__823_28126","550__40545","552398__37734_53345","40518__165179","582__584","818__301301","102148__341694","1583__208962","726__735_739","850__437898","197614__671218","735__739","293__529","187327__329854_563191","303__29382_40214","47770__546_573","28125__281920","665951__54291_410072","571__363265","40519__729_357276","52584__100886","328812__40520_246787","823__28126","674529__46506_74426","1598__39777_158836","1502__1282_46124","1318__1078764","29382__40214","28111__821_1680","626929__154046_204516","1632__147802","53443__29361_208479","213__150055_501496","108980__1582_28026","376804__469613","1633__28130","39778__626933","28132__287_727","1260__658086","1531__116085","1286__1596","37734__53345","437897__197_338188","729__357276","28037__623_626930","54291__410072","1328__33043_56946","28123__2173_411489","329854__563191","546__573","1354__310298","126385__39486_751585","1282__46124","40324__39492_88431","754333__624_1283","40520__246787","46506__74426","287__727","358743__1512_387090","39777__158836","154046__204516","68891__329_29466","623__626930","29361__208479","150055__501496","1582__28026","333367__46503_387661","197__338188","821__1680","33043__56946","2173__411489","43675__1685_1118061","28118__817_360807","658082__33038_166486","569__1352_39485","1304__328813","39486__751585","624__1283","39492__88431","1512__387090","1686__1623_45851","322095__853_33039","329__29466","46503__387661","97478__1681_328814","28025__39488_39491","147207__820_216816","1685__1118061","817__360807","1352__39485","33038__166486","384638__28117_457412","1623__45851","853__33039","820__216816","39488__39491","1681__328814","28117__457412"
"ERR2239630",0,0,0,0,0,-3.28444980520214,0,0,0,0,4.20783793987658,0,5.6888339375198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22567490436819,0,0,0,0,0,0,0,0,4.66048025266134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.58703282306559,0,0,0,-2.80967278797827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86649602142206,0,0,0,-2.71250821599691,0,0,0,0,0,0,-3.0240955122221,0,0,0,0,-2.56812670459129,0,0,-4.69820204605467,0,-2.49034145734235,0,5.23788707410971,4.44812593262655,0,0,4.31339793231208
"ERR2239632",-2.53831364783087,0,0,-4.39648820358856,0,-3.45404074678219,-2.73062863525492,0,0,0,4.3205313776194,0,5.9825740648399,0,-4.72958753286399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49378456350317,0,0,0,0,0,0,0,0,-2.64504196337391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.31936156711847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58134706871535,0,0,-2.74465567511163,0,0,0,-4.75417872350243,0,0,0,0,0,0,0,0,0,0,-2.68545599404544,-4.7538830785756,0,0,0,0,0,0,4.65134622317708,0,0,0
"ERR2239633",0,0,0,0,0,0,0,0,-2.46538314808785,0,0,0,0,0,0,0,4.27016887261227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47578523668436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2826174090832,0,0,0,0,0,0,0,0,0,0.265488859386667,0,0,0,0,0,0,0,0,0,0,-5.68566013434222,0,-2.55127096887081,0,0,0,-3.15795367407105,-5.58282815902009,0,0,0,0,-2.53969506889753,0,4.41893094195972,1.30429615163178,-5.46973621143987,0,4.39888089506267
"ERR2239634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85238888537085,0,0,0,0,0,0,0,0,2.87449182341455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94048247240707,0,0,0,0,0,0,0,-2.72909806758597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95526156564136,0,0,0,-2.43581924519088,0,-2.4778889541328,0,-4.72693651189694,0,0,0,0,0,0,0,-2.48979885595572,-3.48244064114011,-3.20110140219353,0,-4.21896269072468,-4.29182956407172,0,0,0,0,5.54447026877918,-6.03176412479741,-4.31245811914218,0
"ERR2239635",0,0,0,0,0,-5.72391100945974,0,0,0,0,5.1970218676796,0,2.31294383116271,-2.18530575669482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08388235203998,3.78506060066818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73015143820217,0,-3.60939011072939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72876100332341,0,0,-2.53826605870904,0,0,0,-2.88231580246216,0,0,0,0,0,-2.2529890050487,0,4.39640577681167,0,-4.99231741332312,0,3.9022914256384
"ERR2239636",0,0,0,0,0,-5.71980661936229,0,0,-3.49603025982968,0,0,0,2.40958328536929,0,0,0,-6.05530203482323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60859234433708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51821447662704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19530611593099,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14805538483337,-2.32129530215311,0,3.80238173095917,0,0,-2.14905739726951,0,0,0,0,-2.53526553663586,-3.72054106400332,4.02060140270014,3.72227660045253,0,0,4.39120872013168
"ERR2239639",-2.82093462567643,0,0,4.88600209650186,-4.42368056423293,0,0,-2.58674357367333,0,0,0,0,0,0,0,0,0,0,4.4803712957545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24426181376299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61922629449306,0,0,-2.77960402328531,0,0,0,-5.14398782293132,0,0,0,0,0,-2.96850200442591,0,0,0,0,-3.05140842062351,-4.81441539325303,0,0,0,-2.8800670906962,0,5.14159629403572,5.28519441916343,0,0,4.9884225302929
"ERR2239640",0,0,0,0,0,-3.55537707985541,0,-2.52568268139813,0,0,0,0,6.15809374237545,0,0,0,0,0,4.37461072797837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49255231018811,0,0,0,0,0,0,-2.99093857147397,-2.39323590345517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21171797445612,0,-4.31722724176899,0,0,0,0,-4.14520617928235,0,0,0,0,0,0,0,5.18045756811039,0,0,0,0,0,0,0,0,0,3.83080790377132,0,0,-2.97592195916172,0,0,0,0,-3.14171740062132,0,0,0,0,-2.33525834501431,0,5.15444803262801,5.44161416089936,0,0,4.044786102364
"ERR2239642",0,0,0,0,0,0,0,-2.85454908583383,0,0,0,0,0,0,0,0,0,0,4.94422404936349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.36045081615613,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92061784099921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05865849010276,5.82047154991871,0,0,0,-2.51910600598819,-2.88321796376527,-2.84058251976845,0,0,0,0,0,0,-5.82792679082399,0,0,0,0,-2.65699848157889,0,4.36321959202345,-4.92003324733098,-4.99388000253673,0,0,1.21283363926264,4.602056365728,0,0,0
"ERR2239645",0,0,0,0,0,-2.98116522655647,0,0,0,0,0,0,5.16352963815339,0,0,0,0,-2.15541815671283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72773106660599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43589811057912,0,0,0,0,0,-4.72456879674561,0,0,0,0,0,0,0,0,0,-2.22225217056769,0,0,0,4.21909928958407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84905366665346,0,0,-2.37569311439686,0,0,0,-2.47583496739737,-3.01451616807977,0,0,0,0,0,0,4.1148211773269,5.221295163352,-4.28827195468789,0,0
"ERR2239648",0,0,-4.5791928038736,0,0,0,0,0,-2.85401602992274,0,0,0,0,0,0,0,4.9433007694422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9894125409648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10885035460277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1778144057346,0,0,0,-2.56230455322332,0,0,0,-5.38468676730051,0,0,0,0,-2.57477506044364,0,0,0,0,-2.73429921003615,0,-4.43804167064786,0,0,3.04244962124838,0,4.4596412227496,4.73594515487806,0,0,4.54954332465689
"ERR2239652",-3.02766128718166,0,0,5.24406317750802,0,-2.70162572105315,0,-2.54367310326105,0,0,0,0,4.67935301189897,-2.48130722590391,0,0,0,0,4.40577105269454,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.523318787299,0,0,4.29775018445335,-3.21834280932339,0,0,0,0,0,-2.7490167929195,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.10256715086384,0,0,0,0,0,0,0,0,0,0,0,0,5.57433326192207,0,0,0,-4.76143675619663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47815023769266,0,0,0,0,-2.94855543021278,0,0,0,0,0,0,4.29228212047257,5.10704781406165,0,0,0
"ERR2239669",0,0,4.89474855512463,0,0,0,0,0,-2.79054705360261,0,0,0,0,0,0,0,4.83336927775136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69144382331403,0,-2.5770034063564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66171744769733,0,0,0,0,0,0,0,0,0,-2.79318359270745,0,-4.46350083108736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83793589743707,0,0,-3.28767280045514,0,0,0,-2.71718740989011,-2.92187362408885,0,0,0,0,-2.68420349378727,0,5.69441632905056,5.0608335702173,-4.70630664761615,0,4.64917682909344
"ERR2239674",0,0,0,0,0,0.702154697366557,0,0,-2.4201418050776,0,0,0,6.44223932382358,0,0,0,-4.19180856791586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383159295786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62658928418067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12775298283142,0,0,-2.34796787591359,0,0,0,0,0,0,4.54938609081689,0,0,-2.31531070447908,0,0,0,-2.29190197100163,0,-4.06679965562191,0,0,0,-2.98421430692922,0,4.01023577546585,0,-3.96969065974207,0,5.16881080027535
"ERR2239675",-5.40099176700595,0,0,0.903751678625616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30306683261676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.72107957488784,0,0,0,0,0,0,0,-2.8611136084749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47068462685119,0,0,0,-4.95559413610525,0,0,0,0,-2.52795348468685,0,0,0,-2.71619640455388,-3.53198497631274,0,4.27935130318562,0,0,-2.4291510169192,0,4.37854387464842,6.11757743054362,-4.70459017602324,0,4.20741298056166
"ERR2239677",0,0,0,0,0,0,0,0,-2.52997662265527,0,-4.43322725561137,0,0,0,0,0,-4.38204805240044,0,0,0,0,0,0,0,0,0,0,0,-3.42863325942856,0,0,0,-2.22980292202475,0,0,0,0,0,0,0,0,-2.24918529235103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.86213195181241,0,0,0,0,0,5.93856700585074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89570320198864,0,0,0,0,0,0,0,0,0,0,0,-2.80507178404499,-2.75227957181396,0,0,0,-2.31311432964472,0,0,0,0,0,-2.15185195481248,-4.85852684884379,4.76708805501569,0,-4.00643154266028,0,3.72711691610162
"ERR2239685",0,0,0,0,4.35590445174369,-3.16205311067304,0,0,0,0,0,-3.10176503198052,5.47683664391693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37241462853076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68351438114938,0,0,0,0,0,0,-3.22413496274698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64798325099248,0,0,0,0,0,0,0,0,5.58436556593697,0,-2.49015127661074,-2.78747866481602,0,0,0,-2.62372342730676,-2.650990830942,0,0,0,0,0,-4.3130685296223,4.8280546724756,4.59165080959078,-4.54442228110405,0,0
"ERR2239703",5.64471943018048,0,0,0,0,-5.82263188954506,0,0,0,0,0,0,0.436786853600349,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5217110601896,0,0,0,0,0,-3.3495383860756,0,0,0,5.2102671137299,0,0,0,0,-2.46773148973114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80157066658519,0,0,0,0,4.36773167825677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27423631965196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7279011100359,0,0,0,0,-2.61272816207551,0,0,4.72486332060572,0,0,4.52537792308083
"ERR2239708",0,0,0,0,0,0,0,0,-2.86565900994846,0,-3.71671122644017,0,0,0,0,0,4.96346700239826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4775717101418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.02333088892979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60450365560271,0,0,0,0,0,0,0,-2.59111765693311,0,0,0,0,0,0,-3.07172617034523,0,4.51113266000277,-2.49949007791071,0,0,0,0,-4.48794743019697,0,-2.38988838146949,0,5.32038579397691,0,0,-4.32924380795563,4.13940810112371
"ERR2239711",0,0,0,0,0,-2.46801422974553,-2.55000733844019,0,-2.25612566657353,0,0,0,4.27472603972222,0,-4.4167422698519,0,-3.90772428276555,0,0,0,0,0,0,0,0,0,0,0,-2.95045217277971,0,0,0,0,-5.22184216955626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11033306855645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33154176782999,-2.94659824523348,0,0,-2.47169278086203,-2.47446817675038,0,0,0,0,0,0,-5.77039960941937,5.10365787023768,0,-4.28590460384399,-4.28109747715424,0
"ERR2239715",-2.35498548719407,0,0,-4.07895451490748,0,0,0,-5.6591254298381,0,0,0,0,0,0,0,0,0,0,0.190325667687647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53085499583789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95814124510922,0,0,0,0,0,0,0,0,0,0,-5.18151107226709,0,0,0,0,0,0,-5.12365093249423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.30184533324562,0,0,0,-3.13991110963946,0,0,0,0,0,-2.44502333095125,0,5.71896387591561,0,-5.43848557314551,0,4.23490463489887
"ERR2239717",0,0,0,0,0,0,0,0,0,0,0,-2.55588029899352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42691453592111,0,0,0,0,0,0,0,0,0,-2.61178469638077,-2.7480537547786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07271159481244,0,0,0,0,0,0,-4.75976872520695,0,0,0,0,0,-2.28271268497727,0,4.52374379256235,0,0,0,0,0,0,0,0,0,5.32209259922115,0,0,-3.03532763763109,0,3.9537743494626,0,-2.53013763256598,-2.95455476258356,0,0,0,0,-2.86914821570726,0,5.25734168599507,5.11743896253932,-4.38232692974632,0,4.96951048405057
"ERR2239718",-2.76463744727623,0,0,4.78849252318996,0,-3.08368367567048,0,0,0,0,0,0,5.34109680073202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77219214128465,0,0,0,0,-2.88681373674107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80157763704817,0,0,0,0,0,0,0,0,0,-2.64259428343718,0,5.0001080640233,0,0,0,-2.49601718071432,0,0,0,0,0,0,0,0,-3.20077775735905,0,4.57710756270426,0,-3.11966771676341,-2.95371454052049,0,4.32322857356203,0,0,0,0,5.54390969948225,5.11598365523645,-5.40342298816662,0,0
"ERR2239726",0,0,0,0,0,-3.6362375440913,0,0,0,0,0,0,6.29814817475561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44436811750493,0,0,0,-2.55172443532621,0,0,0,0,0,-2.20045519939141,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23376977192003,0,0,0,0,0,0,0,0,0,-2.6821326564122,0,0,4.41971636890001,0,0,0,-3.81130020512502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64559003354562,0,0,-2.38767033227143,0,0,0,-2.15640576220644,-2.5689337793635,0,0,0,0,-2.10084918232002,0,4.13556632721897,4.44952382713751,-3.73500434187585,0,3.6387775228178
"ERR2239731",0,0,0,0,0,-2.77463165847314,0,0,0,0,-3.91602292486845,0,-4.80580300476458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97422094047206,0,0,0,0,0,0,0,0,-3.01992135374032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23065721954041,0,0,0,0,0,-2.59545299251497,0,0,0,0,0,0,-6.23165553169484,0,0,0,0,-3.3084352661079,0,0,-4.49545645169261,0,-2.50096926988669,0,0.712263274117693,5.73037797445153,0,0,4.33180584361219
"ERR2239732",0,0,0,0,0,-5.60115744330899,0,0,0,0,0,0,0.840332653357086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55643962515982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12927049654164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.772131880167648,0,0,0,0,0,0,0,0,0,5.42005549063641,0,0,-2.78349027476261,0,0,0,-2.79670262495164,-2.54582045341769,0,0,0,0,-2.87241233583543,0,4.8211465782627,4.40949037226748,-4.84403104007749,0,4.97516410595457
"ERR2239734",-2.9295190019787,0,0,-5.07407575316558,0,-6.41928097175694,0,0,0,0,4.43841380091208,0,0.920012060219376,-2.31935156414171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01723474970779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28602500572487,0,0,0,0,0,0,0,0,-2.59664882520193,0,0,-2.29651077535872,0,0,0,3.95951145728842,0,0,-2.93069649843552,0,4.49752769466378,0,0,-3.97767334305069,5.07611523685452
"ERR2239735",1.55828125870197,0,0,4.67047832682327,0,-3.52449480554145,0,0,0,0,0,0,6.10460407421039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40186984609654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89221141417572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.71564400663896,0,0,0,0,0,-2.27183757216076,0,0,0,-2.56994096374655,-2.80173088634142,0,0,0,0,-2.08751398192382,0,3.93493810152637,4.85274024427832,-4.45126832166155,0,3.61568027820247
"ERR2239736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7676247096449,0,0,0,0,-2.89901163538162,-2.4904104639959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79366661338803,0,0,0,-4.31351745534209,0,0,0,0,0,-2.40481884173734,0,5.02123544421431,0,0,0,-2.37533113092585,-2.76837667577676,0,0,0,0,0,0,0,-3.39773048986173,0,4.165268416888,0,-3.20491632914346,-2.46255111004435,0,-4.11419420356361,0,-4.79496905693399,0,0,5.88504183886641,4.26526363883196,-5.55107791608361,0,0
"ERR2239738",0,0,0,0,0,-3.63240378939246,0,0,0,0,0,0,6.29150791683345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28008577395307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88517545033604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94922440610173,0,0,0,0,0,-2.01682714849118,-3.72796043573238,0,0,3.26521966116356,0,0,-2.66436811605081,0,0,-1.95176128942446,-2.52808319434101,0,0,0,-3.49324709127098,0,-2.4659262732747,0,4.61482094706658,0,-4.37876853835964,-3.38054971752931,4.27110959303076
"ERR2239739",0,0,0,0,0,0,0,0,-2.867045622712,0,-5.52535488849663,0,0,0,0,0,4.96586868615514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54813264755041,0,0,0,0,-5.27649272927373,0,0,0,0,-2.40609847666749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4134952099823,0,0,0,0,0,0,0,0,4.16748480960218,0,0,0.638862117372839,0,0,0,0,0,0,0,0,0,0,0,0,-2.40714451628243,0,0,0,0,-3.28698701314418,0,0,0,0,-3.08924950570246,0,4.16929660336198,5.69322851058478,0,0,5.35073710113369
"ERR2239742",0,0,-3.03683196228949,0,0,-3.68927933073294,0,0,0,0,0,0,6.39001924414316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03262027775897,0,0,0,0,0,0,0,0,-3.16541702904494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48266312144957,0,0,0,0,0,0,0,0,0,0,5.25265240114217,0,0,0,-2.36066340653726,-1.76442747555802,0,0,0,0,0,0,0,0,0,0,0,-2.50120385316754,-2.15707857908681,0,4.08878895969115,0,-3.05607803393698,-1.72863383987444,0,0,3.73616969489684,-4.33221215377323,0,2.99408163834542
"ERR2239743",-2.76502139541822,0,0,4.78915754087935,0,0,0,0,0,0,0,0,0,-3.27141777868309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84713859630272,0,0,5.66626180546323,2.28917225462981,0,0,0,0,-3.35155235911605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93138870498665,0,0,0,0,0,0,0,0,0,0,0,0,4.85636708681654,0,0,0,0,0,0,0,0,0,0,0,5.80505897021633,0,0,0,0,0,0,0,0,0,0,0,0,-2.90528608557488,0,0,0,0,-2.60810710922927,0,0,0,0,-2.84757973597136,0,5.03210311073859,4.51737402476668,0,0,4.93215278130596
"ERR2239755",-1.94777483544532,0,0,-3.3736449766954,0,-3.74946852375937,0,-1.91350329647016,-2.52429311666479,0,0,0,6.4942699845315,0,0,0,-4.3722039312598,0,-3.31428492993685,0,0,0,0,0,0,0,0,0,-2.12099606785904,0,0,0,-2.20292301670909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.81557459010305,0,0,0,0,0,3.67367295218567,0,0,0,0,0,0,0,0,-2.26641130855743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92553953727013,0,-2.65411463752506,0,0,0,0,0,0,0,0,0,-1.99704361473402,0,4.59706140130565,0,0,0,3.45898100565033
"ERR2239759",0,0,0,0,0,0,-2.34868784323685,0,0,0,0,0,0,0,-4.06804667560558,0,0,0,0,0,0,0,0,0,0,0,-2.36482560726864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86723029828444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09599810282921,0,0,0,0,-2.27803218658549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96618855362952,0,0,0,0,-2.41808930748018,0,-4.31258757018528,0,0,3.9456674884433,0,0,0,0,0,0,-2.89581752914646,-2.94650057696551,0,0,0,-4.18825353779471,-3.57425085316407,0,0,5.10348870383527,-5.01570308993024,0,6.19078407667658
"ERR2239760",-2.57764987141588,0,0,4.46462054141568,0,0,0,0,-5.33420874345672,0,0,0,0,0,0,0,-0.397703651420908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03779985039271,0,0,0,-2.88492954382222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26162368410531,0,0,0,0,0,0,0,0,0,0,0,0,4.99684454615659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38074957403376,0,0,0,0,0,0,0,0,-3.15629238167535,0,0,0,-3.24615043929271,0,0,-4.12357922232444,0,0,-2.52058655425653,0,5.46685876860428,0,-5.62249748986701,0,4.36578397684728
"ERR2239761",0,0,0,0,0,0,0,0,0,0,0,-2.50969331425341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34691633170283,-2.73329767022611,0,0,0,0,0,0,0,0,3.5916028510963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73421043704127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34995751608976,0,0,0,0,0,0,0,0,0,0,0,-4.84371609302945,-3.28765282295088,0,0,0,-3.40854463945841,-2.94202617976151,0,0,0,0,0,-0.126022768212417,5.69438172699817,5.0957388205447,-5.9037724954085,0,0
"ERR2239763",0,0,0,0,0,-2.59994310796741,0,0,-5.12617329718316,0,0,0,-4.50323355978809,0,0,0,-0.184685433679729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06010419539033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1983259930337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93513173756562,0,0,0,-3.29126282056548,-2.48173897734151,0,0,0,0,-2.83863027631339,0,5.08379729637158,4.29849799987953,-5.70063442628186,0,4.91665186247808
"ERR2239767",-3.21501960206158,0,0,5.56857729810053,0,0,-2.65199399993589,-2.62688575421175,0,0,4.58835470689337,0,0,0,-4.59338834925677,0,0,0,4.54989959197364,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59993880072165,0,0,0,0,0,0,0,0,-2.69640245730573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5032260994196,0,0,0,0,0,0,0,0,0,-3.36175251765653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6703060537071,0,0,0,0,0,0,0,0,0,5.8227261630537,0,0,-2.62204888487992,0,0,0,0,-2.78143339581713,0,0,0,0,0,0,4.54152188854134,4.8175839594241,0,0,0
