"","102684__1735_39492","821__907","1735__39492","1267__28126_33959","28125__45254","28126__33959","1579__1633_29348","52226__1264_39777","29363__261299_425254","84032__166486_187327","729__36745","261299__425254","376804__454154","97478__1623_138595","228603__876_214856","166486__187327","1633__29348","623__1307","1613__159896","39488__28116_650643","1559__33038","328813__626937","1598__1512_218538","1328__840_310298","28129__28137","287__84026","1681__1680_28026","328814__40520_204516","1624__329854","1512__218538","861__818_208479","39029__84030_371601","328812__573_47678","33043__46503_487175","876__214856","1161942__1630_28111","2374__246787_387661","1515__1255_45851","28116__650643","1264__39777","40520__204516","282125__39484_341225","338188__39491_40518","573__47678","818__208479","246787__387661","84030__371601","1630__28111","1352__29466_301301","40519__28117_351091","46503__487175","2021__387090_397865","536633__817_74426","39491__40518","39484__341225","851__823_46506","1358__216816","1680__28026","387090__397865","309120__39485_437898","239935__357276_1755626","28117__351091","817__74426","1255__45851","562__1502","823__46506","29466__301301","905__820_69825","39485__437898","310297__454155","357276__1755626","349096__1304_165179","1623__138595","820__69825","1304__165179","840__310298"
"SRR6901806",0,0,0,0,0,0,0,0,0.449139227026077,0,0,0.582024800953822,0,0,0,0,0,0,0,0,4.87423052049963,0,0,0,0,0,-2.48046686526956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70437895202428,0,0,0,0,0,0,0,0,0,0,-4.68412174782593,0,0,0,-4.29629463713799,0,0,-2.94013918777876,0,0,0,0,0,0,0,0,0,-5.0924704545571,0,0,0,0,0
"SRR6901807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02737758496319,0,0,4.13127217061666,0,0,0,-2.73295418604371,0,0,0,0,-2.98710906555695,0,0,0,0,0,0,0,4.73361550498576,0,0,5.17382466929423,0,0,0,0,0,0,0,0,-2.79276282138211,0,0,0,-0.575036504985945,0,0,0,-2.67218683096686,0,-4.83720710012323,0,0,0,0,0,0,0,-4.62836335855107,0,0,0,0,0
"SRR6901808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.22055578637435,0,0,0,-2.6521794099138,-2.34443547574336,0,-5.57816625061031,0,0,0,0,0,0,0,0,0,0,4.06068135905441,0,-2.53672018352437,0,0,0,0,0,0,0,0,0,1.93058953940002,-4.39372824244965,0,0,0,4.59370948875875,0,4.53110053901116,-2.91777461578348,0,-4.27438269375435,0,0,0,0,0,0,0,-5.05373387957174,-2.59962571257957,0,0,-4.50268381485026,0
"SRR6901809",0,0,0,0,0,0,0,0,-2.51927094809809,0,0,4.3635052801381,0,0,0,0,0,0,0,5.17157203895794,-0.288404376708862,0,0,0,0,0,0,-2.47326405219584,0,0,0,0,0,0,0,0,0,0,0,0,4.28381899893689,-2.70583296587994,0,0,0,0,0,0,0,0,0,0,4.43901426829716,0,4.68664017369883,0,0,0,0,0,-2.97765057964339,0,0,0,0,0,0,0,0,0,-5.15744209112928,-3.00318364531625,0,0,5.20166665814765,0
"SRR6901810",0,0,0,0,0,0,0,0,-2.83235053932657,0,0,4.90577503895872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2945894027814,-2.27907153797283,0,0,0,0,0,0,0,0,0,0,0,0,3.94746769785308,0,-2.62448558170285,0,0,0,0,0,-2.34635788607793,-2.29363733927575,0,0,0,-4.5457423712413,0,0,0,-3.97434542812652,0,-2.37312501283852,-3.15680101394228,-3.97269640576269,0,0,0,0,-4.06401107142687,0,4.11037309494886,0,-5.46773974553297,0,0,0,0,0
"SRR6901811",0,3.92780791887071,0,0,0,0,0,0,-2.41587766874821,0,0,4.18442286714296,0,0,0,0,0,0,0,-2.25094852572765,0,0,0,0,0,0,0,-2.37774777975751,0,0,0,0,0,0,0,0,0,0,3.89875721178255,0,4.11837996212409,0,0,0,0,0,0,0,-2.24413235864061,0,0,0,1.68823492904746,0,0,0,0,0,0,0,-3.12895064332,0,-4.93000814784671,0,0,0,-3.88695126407491,0,0,0,-5.41950148860557,-2.3393336733396,0,0,-4.05184477808092,0
"SRR6901812",0,4.4904229660381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69559649818818,0,0,0,0,0,0,0,-2.21837079435343,0,0,0,0,0,0,0,0,0,0,4.64449949636175,0,3.84233092584707,-2.37612448701175,0,0,0,0,0,0,-2.61550484383199,0,0,0,0,0,4.11556833661289,0,0,0,0,-2.71019707209,-3.2656242403053,0,0,0,0,0,-4.5301872769595,0,4.69419902738428,0,-5.6562271026373,-2.57492141072321,0,0,-4.45989470886953,0
"SRR6901813",-2.54835417233333,0,4.41387890216147,0,0,0,0,0,-2.30212478824094,0,0,3.98739709859705,0,0,0,0,0,0,0,0,0,0,-2.51513002203403,0,0,0,-4.93430184908321,0,0,-4.35633298580477,0,0,0,0,0,0,0,0,0,0,0,0,-2.43308370763439,0,0,0,0,0,0,0,0,-2.44904407329776,0,-4.21422460069082,0,0,0,-0.46445762209318,-4.24186876492717,0,-3.24461169747298,0,0,0,0,0,0,0,0,0,-5.61983231085551,-2.44060927183384,0,0,-4.22725926023989,0
"SRR6901814",-2.38909789085514,0,4.13803893121674,0,0,0,0.713072153165371,0,0,0,0,0,0,5.15155379248204,0,0,0.10618503054731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3721572720895,0,0,0,0,0,0,0,0,0,0,-4.108696918803,0,0,0,0,0,0,-2.97684205352977,0,0,0,0,0,0,0,0,0,-5.15604168282123,-5.09464972263208,0,0,-0.300981539143953,0
"SRR6901815",-2.44697867387965,0,4.23829138819707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85407234438412,0,0,0,-2.305853129347,-2.29496687989437,0,-4.94339830895052,0,0,0,0,0,0,0,0,0,0,3.97499923766487,0,0,0,0,0,0,0,0,0,0,0,-2.28768816868754,0,0,0,0,3.9938547748207,0,0,-3.10856623994059,0,-3.96239214004102,0,0,0,0,0,0,0,-5.38419466627045,-0.317800035361727,0,0,-0.506731813809497,0
"SRR6901816",0,4.03171455902508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3465301993862,0,0,0,0,0,0,0,0,0,0,0,0,4.06430952683163,0,-2.53373475720121,0,0,0,0,0,-2.83463795698669,0,0,0,4.41239532895459,-4.3885573323757,0,-2.16468641712141,0,0,0,0,-3.13029817342171,0,0,0,0,-3.74934685690851,-4.90973696256418,0,0,0,-5.42183547920646,-5.44161988611372,0,0,0.438452153236312,0
"SRR6901817",-2.23757471042335,0,3.87559308418446,0,0,0,0,0,0,0,3.9670735286119,0,0,0,0,0,0,0,0,4.46533301639327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35745257322968,0,0,0,0,0,-2.33373760016026,0,0,0,0,-4.08322763326779,0,-2.52913459864112,0,0,0,0,-3.15845479978789,0,0,0,0,-4.38058962402674,-4.04215209501144,0,0,0,-5.47060418664241,-5.59907238388483,0,0,-0.0954657362140673,0
"SRR6901818",-2.25718179035344,0,3.90955354281144,0,0,0,0,0,0,-2.32530461016838,0,0,0,0,0,4.02754572788578,0,0,0,0,0,0,0,0,0,0,0,-2.27386794397471,0,0,0,0,0,0,0,0,0,0,0,0,3.93845480866639,0,0,0,0,0,0,0,-4.58620875102157,0,0,0,0,0,0,0,0,0,0,0,-2.94592923659213,0,0,0,0.684160152062481,0,-0.295788837861656,0,0,0,-5.10249911328016,-2.48870884307111,0,0,-4.31057016144512,0
"SRR6901819",-2.12883822990817,3.7685196788721,3.68725597529595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81747637961358,0,0,0,0,0,0,0,0,0,-2.24872982094719,4.88001223861594,0,0,0,0,-2.25884642122915,0,0,0,0,-3.8949143023758,0,0,0,0,0,0,-2.86314509883079,0,0,0,3.94622640107507,0,-3.91243676806402,0,0,0,-4.95911278061675,-2.32583601604617,0,0,-4.02846614986555,0
"SRR6901820",0,4.11490324971171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45835136562865,0,0,0,-2.51029264446056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25798946812516,0,0,0,-2.4669757055994,0,0,0,0,0,-2.49746647956806,-2.35127023942099,0,0,-2.68164057671631,-4.27292726313625,0,0,0,0,0,0,-3.30272086376324,-4.07251951700179,-4.64473772651096,0,0,0,-4.32573883281205,0,0,0,-5.7204803392557,-2.89995903932938,0,0,-5.02287639598713,-4.34795440207213
"SRR6901821",0,3.99311074249363,0,0,0,0,0,0,0,-2.38786692242909,0,0,0,0,0,4.13590683136032,0,0,0,0,0,0,0,-2.67177883989343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74983103452791,0,0,0,0,-3.11077528914991,0,0,0,4.49505705475168,-4.76284706403203,0,-4.44220598680746,0,0,-5.38802085173741,-2.48448722355651,0,-0.163247427764837,-4.30325810195561,-4.62765669728285
"SRR6901822",0,4.31162257140807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51488208253056,0,0,0,-2.30398098711713,0,0,0,0,0,0,0,0,0,0,0,0,3.99061212935957,0,-2.56222961146387,0,0,0,0,0,-2.64120324823084,-2.33929493343122,0,0,0,-4.43791186771289,0,0,0,0,0,0,-3.3260971906257,-4.05177767859133,0,0,0,0,-4.57469821905176,-2.40189739297758,0,0,-5.76096932507582,-2.93744398010949,0,-4.1602083192044,-5.08780221793699,-4.35590354198756
"SRR6901823",0,4.08798817950263,0,0,0,0,0,0,0,-2.28786860481161,0,0,0,0,0,-3.96270466457542,0,0,0,0,0,0,0,0,0,0,-2.28953962756114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56811234300614,0,0,0,0,0,-2.35985028298316,-2.46940988230426,0,0,-2.33599880975636,-4.4481010576314,0,0,0,3.96559896087822,0,0,-3.34828122951981,-4.27714338086366,-4.04606862491844,0,0,0,-4.08738058838263,0,0,0,-5.79939320755751,-2.48209413490848,0,0,-4.2991131508302,0
"SRR6901824",0,4.63776387472358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82426511457949,0,0,0,-2.34343352515853,0,0,0,0,0,0,0,0,0,0,0,0,4.05894592973481,0,-2.55086230203261,0,0,0,0,0,0,0,0,0,-3.34347064096515,-4.41822311023258,0,-2.38778907135979,0,0,0,0,-2.86321177956776,0,-5.79106102376653,0,0,-4.13577198935286,0,-2.30498245337003,0,0,-4.95922827504107,-2.23909959532222,0,3.99234671979166,-3.878234262305,-4.89177067249601
"SRR6901825",0,0,0,0,0,0,-2.56679823105117,0,0,0,5.26118155198275,0,0,0,0,0,-4.44582494895854,0,0,4.65269136825053,0,0,0,0,0,0,0,-2.28062589087017,0,0,0,0,0,0,0,0,0,0,0,0,3.95015991604417,0,0,0,0,0,0,0,0,0,0,0,1.97775999209843,0,0,0,0,0,0,0,-3.06634392206257,0,-4.38472365723258,0,0,0,0,0,0,0,-5.3110634664924,-3.05279523019625,0,0,5.28759644380383,0
"SRR6901826",-2.60058586414125,0,4.50434684613806,0,0,0,-2.29200822366402,0,0,0,0,0,0,0,0,0,-3.96987469475178,0,0,4.72987438950765,-4.185063729574,0,0,0,0,0,0,-2.57615717149079,0,0,0,0,0,0,0,0,0,0,0,0,4.46203510930498,-2.14522175239269,0,0,0,0,0,0,0,0,0,0,0,0,3.71563306864608,0,0,0,0,0,-3.34488487633599,0,0,0,0,0,0,0,0,0,-5.79351055128267,-4.70480753745522,0,0,0.584330592028712,0
"SRR6901827",0,0,0,0,0,0,0,0,-2.37772736599753,0,0,4.11834460445463,0,0,0,0,0,0,0,0,0,0,-2.78824579090638,0,0,0,-5.77422016851165,-2.18831076494437,0,-4.82938337383992,0,0,0,0,0,0,0,0,0,0,3.79026542763356,0,-2.46942619002773,0,0,0,0,0,0,4.93134922227968,0,0,-2.6244216944303,-4.27717162666926,0,0,0,0.978599440934805,0,0,-3.06766445463251,0,-4.54563171523929,0,0,0,0,0,0,0,-5.31335069599658,0,0,0,0,0
"SRR6901828",-2.76572583950001,0,4.7903776738201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6023176320449,0,0,0,0,0,0,0,-2.49594530796313,0,0,0,0,-2.53342563174307,0,0,0,0,0,0,0,4.32310408630529,0,-2.25809083831654,4.38802191137628,0,0,0,0,0,0,0,0,2.04381097248038,-3.91112806007005,0,0,0,0,0,0,-3.15063258789976,0,-4.1217724907362,0,0,0,0,0,0,0,-5.4570557182246,-2.53862667018205,0,0,-4.39703037420471,0
"SRR6901829",0,-3.8722776777082,0,0,0,0,0,0,0,0,0,0,0,0.283343964955829,0,0,0,0,0,0,0,0,0,0,0,0,-3.52731914257194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35996934016021,6.10949596944488,0,0,-2.53873302051982,0,0,0,0,0,0,0,0,0,-4.39721457839313,-2.83161553306571,0.18813174132932,0,4.90450197077103,0
"SRR6901830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30376304831568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34153579346121,0,0,0,0,0,-4.98807233050066,0,0,0,-2.478628762537,-4.05565896201592,0,0,0,3.99023464828251,0,-2.31526456395428,-3.18698585634799,0,-4.29311094981566,0,0,0,-0.426763706648031,0,4.01015585773261,0,-5.52002142619812,-6.05521771168674,0,0,0.657990241488961,0
"SRR6901831",-2.83400054319203,0,4.90863292948639,0,0,0,0,0,0,0,0,0,0,4.68437649688832,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48384089666736,0,0,0,0,0,0,0,0,0,0,0,0,4.30213863094531,0,0,0,0,0,0,0,0,0,0,0,1.95579348548306,0,0,0,0,0,0,0,-2.80117699240213,0,-4.73761142501433,0,0,0,0,0,0,0,-4.85178087183347,1.83837422532676,0,0,5.00984945107191,0
"SRR6901832",0,0,0,0,0,0,0,0,2.21833164586443,0,0,4.39325555927063,0,0,0,0,0,0,0,0,3.95465940789479,0,0,0,0,0,0,-2.26363066456467,0,0,0,0,0,0,0,0,0,0,0,0,3.92072332059691,0,-2.60869940706159,0,0,0,0,0,0,-2.43915417489551,0,0,-2.3821774604855,-4.51839991470548,0,0,-4.01503852551551,0,0,0,-3.17063851172431,-4.22473895841277,-4.1260523942063,0,0,0,0,0,0,0,-5.49170699474108,0,0,0,0,0
"SRR6901833",0,4.09643677225248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.79967252977002,0,0,0,-2.26097391242581,0,0,0,0,0,0,0,0,0,0,0,0,3.9161216909093,0,-2.38891916990405,0,0,0,0,0,0,0,0,0,1.98627184942862,-4.13772937744909,0,0,0,0,0,0,-3.06478466300294,0,-4.33105281944293,0,4.29207083178376,0,0,0,0,4.07984145684725,-5.30836275057896,0,0,0,0,-4.84917506611657
"SRR6901834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20895960014465,0,0,0,0,0,0,-2.25891097858307,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91254858468102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57541628220223,-2.81994706956791,0,0,0,0,0,0,-2.50309395835958,4.65468515084202,4.081692318675,-4.88429159914659,3.60177492579756,0,-4.33548591199749,-5.36517695543287,-3.82603025931756
"SRR6901835",0,4.04512450227812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36503675770123,0,0,0,2.30073781895308,-2.84300604989832,0,0,0,0,-4.0963638261065,0,-2.2435424173907,4.42007797326122,3.91206678707944,-4.92423092464959,2.97683169655039,0,-3.88592945585659,-5.73807184406763,0
"SRR6901836",-2.55077364151326,0,4.41806954570845,0,0,0,0,0,-2.31709654928285,0,0,4.01332894940042,0,0,0,0,0,0,0,0,3.82055129904828,0,0,0,0,0,0,-2.48248917245692,0,0,0,0,0,0,0,0,0,4.8618291348198,0,0,4.29979737593501,0,-2.19313150179083,0,0,0,0,0,-2.11713143325344,0,0,0,0,-3.79861518878155,0,0,0,0,0,-2.33840698638981,-3.2527223334088,0,0,0,0,0,-3.66697920869608,0,4.05023970920118,0,-5.63388034437804,0,0,0,0,0
"SRR6901837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.307124838374,0,0,0,0,0,0,-1.6927891077976,-1.89518925363392,0,0,0,0,0,0,0,0,0,0,0,0,3.2825640772525,0,0,0,0,0,0,0,0,0,0,0,-2.41404977803432,0,0,0,-4.04021977013614,0.935463654258052,0,0,-2.41194239986699,0,-4.18125686755581,0,0,0,0,0,0,0,-4.17760678149923,7.06707208064699,0,0,0,0
"SRR6901838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35961754683179,-2.59640481700001,0,0,0,0,0,-4.0869774775437,0,0,0,0,0,0,0,0,0,0,0,0,-2.36380199381967,0,0,0,0,0,0,0,0,0,2.29663891975351,-4.09422515232828,0,0,0,0,0,0,-3.20407410037287,0,-4.21055500900338,0,0,0,0,0,0,4.05897389796505,-5.54961913306136,3.11258498424186,0,0,-4.80766608692436,-4.4971050600606
"SRR6901839",0,4.02148568266682,0,0,0,0,0,0,0,0,0,0,0,-2.42657598104451,0,0,0,0,0,0,0,0,-2.82803386029757,-2.58000841682114,0,0,0,0,0,-4.89829833156053,0,0,0,0,0,-2.52946106670367,0,0,0,0,0,0,0,0,0,0,0,4.38115508329812,0,0,0,0,0,0,0,-2.61500699265009,0,0,0,-2.41643845409558,-2.9322105577698,0,0,0,0,-4.52932497341784,0,0,4.18539417585674,0,-5.07873766454717,-3.0356563654541,4.20295288759538,0,-5.25791105928638,-4.46870566188956
