"","46228__216816_310297","40545__28026_28130","328814__820_28116","301301__1118061","384638__28111_328813","53345__316_322095","1680__751585","291644__821_204516","546__818","674529__1318_29382","37734__1351_1352","584__329854_626929","820__28116","571__46503_357276","1282__100886_626932","821__204516","548__562_817","28111__328813","216816__310297","1747__1358_103892","562__817","296__47678_246787","376804__39485_338188","29361__287_582","1735__823_1078764","46503__357276","1304__1582_469613","40520__411489","1351__1352","329854__626929","154046__1354_54291","39486__329_658089","116085__39488_626940","100886__626932","626933__166486_487174","1318__29382","39485__338188","88431__853_40518","293__47770","28025__147802","28125__573_360807","1363__454154","823__1078764","72556__457412","47678__246787","28026__28130","316__322095","291645__387661","310298__39491_46506","303__1623","1286__1681","106649__454155","587__43765","624__469610","1358__103892","287__582","158836__754333","521720__626930","166486__487174","1396__550_45851","569__387090_658081","147207__729_1531","39488__626940","40214__40324","1354__54291","363265__487173","1582__469613","40519__487175","39496__214856","2173__410072","649756__33039_39492","501496__658086","573__360807","853__40518","329__658089","729__1531","328812__165179_239935","39491__46506","550__45851","1689__33038","387090__658081","33039__39492","165179__239935"
"ERR2242467",0,0,-2.89119020176559,0,0,0,0,-2.43973943456175,0,0,0,0,5.00768832380331,-2.30701345438108,0,4.22575265789031,-3.28124214345589,0,0,0,5.68327810440181,-3.37992207663103,0,0,0,-3.99586451673301,0,0,0,0,0,0,0,0,0,0,0,-2.97877080570863,0,0,0,0,0,0,5.85419676234865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66336067096878,0,0,0,0,0,0,0,0,0,-2.5502640285018,0,0,5.15938237959023,0,0,0,0,0,0,-4.61307600099866,4.4171868700804,0
"ERR2242468",0,0,-2.19720798015044,0,0,0,0,0,0,0,0,0,3.80567585641636,-2.66099465613814,0,0,-3.71352338482251,0,0,0,6.43201117760774,0,-2.05605405155099,0,0,-4.60897794310053,0,0,0,0,0,0,0,0,0,0,3.56119008039416,-2.67209028539901,0,0,0,0,0,0,0,0,0,0,-2.04693862069877,0,0,0,0,0,0,0,0,0,0,-2.08210914748467,0,0,0,0,0,0,0,0,0,0,-2.98282884225671,0,0,4.6281961367223,0,0,0,3.54540169102523,3.60631883034737,0,0,-5.16641110507048,0
"ERR2242469",4.70884563097254,0,-2.47377345650731,0,0,0,0,-2.77048716931559,0,0,0,0,4.28470131308594,-2.65479538812676,0,4.79862453897228,-3.42988218681004,0,0,0,5.94073021153043,0,0,0,0,-4.59824049593508,0,0,0,0,0,0,0,0,0,0,0,4.64408028694516,0,0,0,0,0,0,0,0,0,0,-3.2290727453259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29224266075939,0,0,0,0,0,0,5.59291805624038,0,0,0,-0.986761731654825,0
"ERR2242470",0,0,4.7969146282811,0,0,0,0,-2.79387710578092,0,0,0,0,0,0,0,4.83913709731603,0,0,0,0,0,-5.6950138418126,-2.5949403108486,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49456846099836,-3.20494805158694,0,0,0,0,0,0,-0.207450503217515,0,0,0,-5.36309525353424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54749512424268,0,0,5.55113286096747,0,0,0,0.494795355308659,0,0,0,-4.41239098722231,0
"ERR2242471",0,0,0,0,0,0,3.8719622036132,0,0,0,0,0,0,0,-2.33584912455543,0,-3.1666668383131,0,0,0,5.48482785460178,0,0,0,0,0,0,0,0,0,0,0,0,4.04580936254528,0,0,0,-2.85183389816561,0,0,-2.27302189054848,0,0,0,0,0,0,0,-2.68786429027584,0,0,0,0,0,0,0,0,0,0,-2.79504864476591,0,0,0,0,0,0,0,4.04259654961573,0,0,0,0,-3.93698940114624,4.93952120637005,0,0,-3.50742903286769,4.65551751460781,4.84116626236109,0,0,0,6.07504528886902
"ERR2242476",0,0,-2.2902920343885,0,0,0,0,-2.75322880744174,0,0,0,0,3.96690216773118,-2.29643932039061,0,4.76873217935136,-3.29102783410758,0,0,0,5.70022741779768,0,0,0,0,3.97754957941547,0,0,0,0,0,0,0,0,0,0,0,-5.83248990121719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53005767533227,0,0,0.913782709337685,0,0,-5.73372112805257,0,0,0,0,-4.38218843975509,-0.668275916921949
"ERR2242477",0,0,-3.35313221162594,0,0,0,0,0,0,0,0,0,-5.80779535503193,0,0,0,-5.98743834887788,0,0,0,1.68346931571958,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30612091487655,0,0,-1.99358248733985,0,0,0,0,0,0,0,0,0,4.24634847945725,0,0,0,0,0,0,0,0,0,0,3.9943185929634,0,0,0,0,0,0,0,0,0,0,0,0,2.86719127636514,0,3.45298615715216,0,0,0,0,0,0,0,0,0
"ERR2242478",0,0,-2.30258912187997,0,5.33242277322616,0,0,-2.44858080178214,0,0,0,0,3.98820134805152,-2.35760723308168,0,4.2410663551244,-3.25316622396542,0,0,0,5.63464918537509,5.49727015066078,0,0,0,4.08349551198936,0,0,0,0,-3.15297508859836,0,-2.684985615117,0,0,0,0,-2.50703018269284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65053150297421,0,-5.46111304845134,0,0,0,0,0,0,0,0,4.34230365253269,0,0,0,0,0,0,0,0,0
"ERR2242480",0,0,-2.93833931465912,0,0,0,0,0,0,0,0,0,5.08935298286672,-2.90062659374902,0,0,0,0,0,0,0,-2.95418247476557,0,0,0,-5.02403263415875,0,0,0,0,0,0,-2.6309915586626,0,0,0,0,-2.73864072039552,0,0,-2.58446731614509,0,0,0,-5.11679414112352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55701105388845,0,0,5.06486544951771,0,0,0,0,-2.87703305395031,0,-4.47642870206447,4.74346487140207,0,0,0,0,0,0,0,-4.98316742449698,0
"ERR2242484",0,0,-5.5182109012151,0,0,0,0,-6.05581455851989,0,0,0,0,0.597371428101277,-2.72244765113592,0,-0.588657537881866,-2.78996239011489,0,0,0,4.8323566108853,0,0,0,0,4.71541765271397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83593183748686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56162661234681,0,0,0,0,0,0,4.91197802932941,0,0,0,4.43686744260522,0
"ERR2242488",0,0,0,0,0,0,0,-2.56419702325383,0,0,0,0,0,-2.65433946786722,0,4.4413195248925,0,0,0,0,0,0,0,0,0,-4.59745081888137,0,0,0,0,0,0,0,0,0,0,0,-5.40658853562079,0,-5.6328960879262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206291105310369,0,0,-3.16929967923059,0,0,0,0,0,5.48938806883913
"ERR2242496",0,0,0,0,-3.22436190837389,0,0,0,0,0,0,0,0,-3.28824238053105,0,0,0,-5.58475864729333,0,0,0,0,-3.48916392758406,0,-2.84355878555203,5.69540287068101,0,0,0,0,0,0,0,0,0,0,-6.04340919851216,-2.79280359071653,0,0,0,0,4.92518829088497,0,0,0,0,0,-3.04453411851228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91759555235448,0,-2.07667500617743,0,0,4.83727771468182,0,0,0,5.27328777864019,0,0,0,-3.59690662150772,0
"ERR2242501",0,0,-2.81627509914671,0,-2.51993753332368,0,0,0,-4.29191520344973,0,0,0,4.87793155981319,0,0,0,0,-4.36465983961641,0,0,0,-2.72413446053752,-2.62213385867544,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54166906747249,-2.78825098141956,0,0,0,0,0,0,-4.71833929230023,0,0,0,0.910968433019928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82939236407246,0,0,0,0.0982973333273773,0,0,0,0,0
"ERR2242504",0,0,-2.84331798988081,-4.12893820966907,-3.07979776526848,0,0,-2.47307319064651,0,0,0,0,4.92477122054818,-5.55023463024192,0,4.28348841703624,0,5.33436620648209,0,0,0,-3.14972783210309,0,0,0,-0.187316485085838,0,0,0,0,0,0,0,0,0,0,0,-2.34996380491146,0,0,0,0,0,0,5.45548863521633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07025670605453,0,0,0,0,0,0,0,0,0
"ERR2242505",0,0,-2.83253783445865,4.16622855406828,0,0,0,-5.83369299277704,0,0,0,0,4.90609944364351,0,0,-0.13993637358683,-2.39106139012033,0,0,0,4.14143981170467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91760161530565,0,0,0,0,0,0,0,0,0,0,-5.7518360925589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05343423395442,0,0,0,-1.64908026128994,0,0,0,0,0
"ERR2242507",0,0,-2.62583649639669,0,4.99534880186982,0,0,-2.6707190327348,0,0,0,0,4.54808222412772,-2.91690516151894,0,-4.62582105743788,0,0,0,0,0,0,0,0,0,-5.05222794061072,0,0,0,0,0,0,0,0,0,0,0,-2.38280747419761,0,0,0,0,0,0,0,0,0,0,-6.02827858624879,0,0,0,0,0,0,0,0,0,0,-3.40871669555004,0,-2.4528041056511,0,0,0,0,0,0,0,0,0,0,0,4.12714360996512,0,4.24838133200125,0,1.3121565345874,-5.90407050530096,0,0,0,0
"ERR2242509",0,0,0,0,0,0,4.79955862429322,0,0,0,0,0,0,-2.45225557685357,0,0,0,0,0,0,0,0,-2.60441707936395,0,0,4.24743125225451,0,-4.99339817118764,0,0,0,0,0,0,0,0,4.5109827055585,-0.476686729136162,0,0,0,0,0,0,0,0,0,0,-3.42914825202668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967645241224819,0,0,0,5.93945899919621,0,0,0,0,0
"ERR2242510",0,0,-2.41020755328749,0,0,0,0,0,-4.03878655865472,0,0,0,4.1746019390802,-3.08504927798686,0,0,0,0,0,0,0,-4.65538964338288,0,0,0,-5.34346209332693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74858569606776,0,0,0,0.400971481946632,0,0,0,-2.60200602582613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76069007454643,0,0,0,-3.69547658163288,4.50680663833123,0,0,0,0,6.4007531975691
"ERR2242511",0,0,0,-4.5787103431801,0,0,0,-2.77484275250633,0,0,0,0,0,0,-2.64462244500124,4.80616863035524,0,0,0,0,0,0,-2.56266851767369,0,4.78585756273045,0,0,0,0,0,0,0,0,4.58062044157918,-2.50619240297221,0,4.43867207556805,3.04118132257924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34085257549101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4700693897867,0,0,-3.5429389364058,0,0,0,0,0,6.13655024596888
"ERR2242513",-2.80537685087439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85905524009202,0,0,0,-2.96049649793353,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1277303500506,-2.74933770821196,0,0,0,0,0,0,0,0,0,0,0.269925380125682,0,0,0,0,0,0,0,0,0,0,-2.7382372545989,-2.56706310245726,0,0,0,0,0,0,0,0,0,-2.96846988407258,0,0,4.7619925977881,0,0,0,-0.373563193795391,-4.74276604814321,0,4.44628371969137,-5.14154065995181,0
"ERR2242516",0,0,-2.2348995240174,0,0,0,0,-2.26041728845667,0,0,0,0,-3.87095952540963,0,0,3.91515758991403,0,0,0,0,0,-2.23578069917164,-2.33261612010515,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0402096345763,-2.27479528867271,0,0,0,0,0,0,3.87248576554714,0,0,0,5.10432588602952,0,0,0,0,0,0,0,0,0,0,0,-2.42156236493519,0,0,0,0,0,0,0,0,0,-3.1316721303662,0,0,3.94006101679945,0,0,-3.65617181629359,0,0,0,4.19426904976439,-5.42421524244172,6.33267534702189
"ERR2242521",0,5.3095851274847,-3.44486174749664,0,0,0,0,-2.89637585304924,0,0,0,0,5.96667557171469,0,0,5.01667013529694,-2.88076750750829,0,0,0,4.98963568779791,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50647411044782,0,0,-2.79271831271415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34134050715162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83713000884894,0,0,-2.79537303171057,0,0,0,0,0,-4.84172811703055
"ERR2242522",0,0,-5.73320110038582,0,-2.5374783195356,0,0,-2.84427558657586,0,0,0,0,0.525691939198854,0,0,4.92642982667715,-3.26320934527882,-4.39504137254016,0,0,5.65204438175649,-3.05211729585828,0,0,-2.55092267199062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41832767406711,0,-5.28642222708627,0,0,0,-3.00435350012223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20369290610909,0,0,0,0,0
"ERR2242525",4.85857334262453,0,-4.96730193076597,0,0,0,0,-3.38200928319977,0,0,0,0,-0.259405575591237,0,0,5.8578119101716,0,0,0,0,0,-1.3881403310836,-0.965669672327222,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67258893579914,-3.37455113434049,0,0,0,0,0,0,2.40432958147228,0,0,0,-3.40447983979904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84168263929761,0,0,5.84489401741692,0,0,0,5.8967320558759,0,0,0,4.92193871024988,0
"ERR2242526",5.51746169134554,0,0,0,0,0,0,-2.973521750902,0,0,0,0,0,0,0,-5.15029074997343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62206858154215,0,0,-2.80088079135492,-5.72653522976615,0,-2.77305747134496,0,0,0,0,0,0,0,-5.71735665065439,0,0,0,0,0,0,0,0,0,4.54155600416107,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80307643267795,4.85126783657045,0,0,0,0.970029459849533,0,0,0,0,0
"ERR2242528",0,0,-2.31052703302092,0,0,0,0,-2.13401671629373,0,0,0,0,4.0019502134536,0,0,-3.69622537682203,-3.4757226956539,0,0,0,6.02012830189282,3.8966393631982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19192957306893,0,0,0,0,0,3.92552682083637,-3.83329557276806,0,0,0,0,0,0,5.09275706127657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45804958753976,0,0,3.79653338716815,0,0,0,0,0,0,0,-4.25746677314259,0
"ERR2242535",4.87699751751568,0,-2.88435706311297,0,0,0,0,-2.65635616291133,0,0,0,0,4.99585298048181,-2.57651651541941,0,4.60094383716114,0,0,0,0,0,-2.28549328880994,0,0,0,4.46265751124674,0,0,0,0,0,0,0,0,0,0,0,-3.32584888026917,0,0,0,0,0,0,-3.9585904965765,0,0,0,-3.32315453582187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87659637357482,0,0,5.76053923892226,0,0,0,5.75587249744645,0,0,0,-4.98241107189997,0
"ERR2242537",0,0,-2.45618863215501,0,0,0,0,-3.12457896603223,0,0,0,0,4.25424350386558,0,0,5.41192952142885,-5.68799878351794,0,0,0,0.975449964812756,-2.71456914138116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54801152254478,0,0,0,0,0,0,4.7017716735308,0,0,0,-2.70366328026789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13952098685643,0,0,4.41328541531848,0,0,0,-4.68288216798232,0,0,0,5.43780986066412,0
"ERR2242538",0,0,0,0,0,0,0,2.48459504038918,4.63493955298418,0,0,0,0,-2.57444478241176,0,4.46245402528972,-3.40058810540306,0,0,0,5.88999137417249,-2.75503719469367,0,0,0,4.45906916441777,0,0,0,0,0,0,0,0,0,0,0,-2.8457537853925,0,0,0,0,0,0,-4.77186439795147,0,0,0,-2.73274796473629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92899014213126,0,0,0,4.7332583192037,0,0,0,0,0
"ERR2242539",0,0,-2.62498057662071,0,0,0,0,-2.92837389087119,-4.16571468686682,0,0,0,4.54659972758852,-2.28843242402605,0,5.07209236254706,0,0,0,0,0,0,0,0,0,3.96368122810112,0,0,0,0,0,0,0,0,0,0,0,-3.03588674054095,0,0,0,0,0,0,0,0,0,0,-5.27790048826403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45137245470386,0,0,5.2583100806416,0,0,0,-0.332497408275618,0,0,0,-5.9779524473908,0
"ERR2242540",0,0,-5.97296034101565,0,-2.86265424985783,0,0,-3.01196794307897,0,0,0,0,1.15678291765081,0,0,5.2168815081815,0,-4.95826260525672,0,0,0,-5.1219820533852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91992540321838,0,0,0,0,0,0,-0.319929579539952,0,0,0,-2.62957696338217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05745915268528,0,0,0,-4.5545609029906,0,0,0,0,0
"ERR2242541",0,0,0,0,0,0,0,0,-4.13259571570248,0,0,0,0,-2.33042771773371,0,0,-3.6367885192117,0,0,0,6.29910249165784,-2.775303449076,0,-2.85245221659026,0,-4.03641921048157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80696658022077,0,0,0,-2.64097799168109,0,0,0,0,0,0,4.94059216529679,0,-4.28047388004982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72907342365159,4.57430806326286,0,0,0,0,4.72689382735051
"ERR2242543",0,0,0,0,0,0,-4.80019250996963,5.14155281810638,0,0,0,0,0,-2.80071553543272,0,0,0,0,0,0,0,0,0,0,0,-4.85098160491695,0,0,0,0,0,0,-2.35200080025335,0,0,0,0,-3.04767135347818,0,0,0,0,0,0,0,0,0,0,-2.90804584363721,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.07378488548146,0,0,0,0,0,0,0,0,0,0,5.27872162899642,0,0,1.18246948913245,5.03688315191915,0,0,0,0,6.07148738658416
"ERR2242545",0,0,-2.46077675791519,4.94934017494015,0,0,-5.03785760151158,-2.75589135942795,0,0,0,0,4.26219037079373,0,0,4.77334385466928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19282593985303,0,0,0,0,0,-4.61084014652243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68742300364986,0,0,5.5301367475493,0,0,-3.36305139087073,0,0,0,0,4.65475318375093,5.82497587745328
"ERR2242547",0,0,-3.21930801968155,0,0,0,0,-2.81486350768455,0,0,0,0,5.57600505530239,-5.56408677013502,0,4.87548661168119,0,0,0,0,0,0,0,0,0,-1.70342886284532,0,0,0,0,0,0,0,0,-2.7557009641393,0,0,-2.48404713774628,0,0,0,0,0,0,0,0,0,0,-6.07443286668722,0,0,0,0,0,0,0,0,0,4.77301408035581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3024958509726,0,0,0,0.782215651540989,0,0,0,0,0
"ERR2242549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23991904417105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49563386339774,0,3.87965358934538,0,0,0,5.45020337007488,0,0,0,0,0,0,0,0,0,0,-3.35611983767111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11314441589285,0,0,0,-4.08999969050041,-2.21575931702623,0,0,0,0,0,-3.60630830162413,5.81297007513618,0,0,0,3.83780771443354,6.24630920617043
"ERR2242551",0,0,-5.58880591033858,0,0,0,0,-2.74821441220194,0,0,0,0,0.656563150532448,0,0,4.76004699202679,-2.87277978851901,0,0,0,4.97580055267191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83044801021177,0,0,-3.09065187595493,0,0,0,0,0,0,0,-5.31374304361962,0,0,0,0,0,0,0,0,0,0,-3.28559444300031,0,0,0,0,0,0,0,0,0,0,0,0,5.353166077662,4.90247976186901,0,0,0,0.158194440873442,5.6908165083425,0,0,0,0
