"","46503__562_328813","821__46506","1283__1353_328814","562__328813","33039__88431","296__1351","338188__28116_218538","301301__571_39488","37734__166486","54291__28111_39485","1680__626940","158836__1582_53346","1353__328814","287__573","328812__817_246787","329854__501496","310297__310298","40324__363265","39492__47678","548__291644_360807","626932__823_1118061","28116__218538","214856__820_357276","29361__216816","1735__40518_165179","74426__371601","817__246787","329__1747","665951__100886_410072","28031__376804","28111__39485","47770__46228_626929","1396__28126","1270__28125","1363__2173","33945__582_584","1354__53345","80866__1286_310575","303__261299","39496__457412","40520__1318_40545","626933__658086","1260__28025","38304__239935_751585","154046__674529","72556__322095","291645__457402","1623__469610","28130__28117_204516","1286__310575","1683__39486","454155__1070699","823__1118061","208479__1689_33038","39490__552398","43765__102862","40518__165179","1282__137591","571__39488","1681__40214_387090","291644__360807","487173__626930","820__357276","1582__53346","40216__40519","147207__1531_384638","1512__546_818","1304__1358","239935__751585","658082__1352_45851","46228__626929","1318__40545","28117__204516","40214__387090","100886__410072","582__584","1531__384638","546__818","729__853_487174","624__550_39491","1352__45851","550__39491","853__487174","1689__33038"
"ERR2242501",-2.51993647178153,-5.20893556455806,0,-4.36465800097146,0,0,0,0,0,-2.62213279713328,0,0,0,0,-2.72413339899537,0,-6.04700603626271,0,0,0,0,0,-2.81627403760456,0,0,0,-4.71833745365528,0,0,0,-4.54166722882754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87792972116824,0,0,0,-2.47793733650859,0,0,0,0,0,0,0,0,0,0,-4.29191336480478,-2.7882499198774,-3.06413234224619,0,-5.30723289788543,4.82939052542751,0
"ERR2242503",-2.83237288078383,0.0235074308489571,0,4.90581373549781,0,0,-5.59732830158689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71151211864014,-6.14767136598336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850724006383146,0,0,0,-2.94637401847074,0,0,0,0,0,0,0,0,0,0,-5.10326949809221,-2.39104775479487,0,0,0,-4.14141619462821,0
"ERR2242504",5.44208528406964,4.28348657839129,0,0,0,0,0,0,0,-3.07979670372632,0,0,0,0,0,0,0,0,-5.45548679657138,0,-2.38384252527762,0,-5.67250679346144,0,-2.3499627433693,0,0,0,0,0,5.33436436783714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37442520414621,0,0,0,-4.12893637102413,0,0,0,4.07025486740958,0,0,0,0,0,0.0244687912516287,0,0,0,0,0,0,0,0,0,4.11262509235333,0,0,0,0,0,0,0,0,0,0,0
"ERR2242507",0,-4.56456229084254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54273953483132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67071797119264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.504145716482996,0,0,-2.49767333939276,0,0,0,-3.40871563400788,0,0,-4.62581921879293,0,0,0,-4.32609712453848,0,2.52279967556245,-3.39292519581372,-5.90406866665601,-5.87671882542994,4.12714177132017,0
"ERR2242509",4.90450903062283,0,0,0,-4.59671561855361,0,0,0,0,-2.60441601782179,4.79955678564828,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61292324407756,0,0,0,0,0,-4.51098086691355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4540580219604,0,0,0,0,0,0,0,4.52571581502002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25055317875739,0,0,0,0,0,-3.17159348457877,-3.42914719048452,0,-5.93945716055126,5.49336105624484,0
"ERR2242510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21194326362966,0,0,0,-4.23216959801292,-2.74858463452561,0,0,-5.49525470819004,0,-3.69547552009072,0,-3.83119811606629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63993941759366,0,0,0,0,0,0,0,-6.40075135892415,0,0,0,-4.76068823590149,0,-1.16886015424673,0,0,0,-2.33179344529659,0,0,0,0,0,4.57250920017601,0,0,0,0,-4.03878472000977,0,-2.60200496428397,0,-4.50680479968628,0,0
"ERR2242513",0,-4.92322428511901,0,0,0,0,0,0,0,-2.96049543639137,0,0,0,0,0,0,-0.111151523089251,0,5.14153882130686,0,0,0,0,0,0,0,0,0,0,0,-5.12772851140565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5670620409151,0,0,0,0,0,0,0,0,0,-2.73823619305674,0,0,0,-4.44628188104642,0,0,0,0,-2.74933664666981,-2.62674805579726,-4.74276420949826,-4.54966109132361,4.76199075914315,0
"ERR2242516",0,3.91515575126908,0,0,0,0,-2.23489846247524,0,0,-2.33261505856299,0,0,0,0,0,0,-4.42047404785113,0,1.55172947689458,0,0,3.87095768676468,0,0,-3.65617075475144,0,0,0,0,0,-4.04020779593135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.33267350837694,0,0,-2.42156130339303,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19426721111945,0,0,0,0,-2.27479422713056,0,0,0,3.9400591781545,0
"ERR2242522",-5.80068554173011,4.9264279880322,0,1.25700300921633,0,0,-2.71484529734712,0,0,0,0,0,0,0,-3.05211623431612,0,0,0,0,0,-2.55092161044846,4.70224998969465,-3.01835367995439,0,0,0,-5.28642038844132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84155170561934,0,0,0,4.41832583542216,0,0,0,0,0,0,0,0,0,5.2279419288935,0,0,0,0,0,0,0,0,0,4.92171192646671,0,0,0,0,0,0,-3.00435243858007,0,-5.20369106746414,0,0
"ERR2242525",0,5.85781007152665,0,0,4.92193687160493,0,-0.627196621719142,0,0,0,0,0,0,0,0,0,0,0,-2.40432774282733,0,0,4.43151060946149,-2.40876596439238,0,0,0,0,0,0,0,0,-2.42928560977011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17210503387025,0,0,0,0,0,0,0,4.20764610221778,0,0,0,0,0,0,0,-3.37455007279834,-3.40447877825689,0,-5.89673021723095,5.84489217877198,0
"ERR2242526",0,-4.4663595333929,0,0,0,0,0,0,-4.54155416551612,0,0,0,0,0,0,0,0,0,0,-2.77305640980281,0,0,0,0,0,4.37427613556477,0,0,0,0,0,3.8537014056438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97352068935985,0,0,0,0,0,0,0,0,0,0,0,-4.80307459403301,0,0,0,0,0,0,0,0,0,4.77826015046775,0,-5.15028891132849,0,0,0,0,0,-2.80087972981277,-3.13870064866804,0,-5.43638899324244,4.8512659979255,0
"ERR2242532",1.80809056407365,5.1712966153069,0,-5.55792488655163,0,0,0,0,0,0,5.17616481842639,0,0,0,0,0,0,0,0,0,0,0,-2.66986596562369,0,-2.80892222028817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56296347668101,0,0,0,0,0,0,0,4.86519600004829,0,0,0,0,0,4.62434350185918,0,0,0,0,0,0,0,0,0,4.43918295955488,0,0,0,0,0,-2.75969132505398,-2.64801540201532,0,-4.58649721551546,-4.77992558820057,0
"ERR2242535",5.15303090775451,4.60094199851619,0,0,0,0,0,0,0,0,0,0,0,0,-2.28549222726778,0,0,0,4.98240923325502,0,0,0,-2.88435600157081,0,0,0,-3.95858865793155,0,4.60321504663607,0,0,-2.43849769721568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99585114183686,0,0,0,0,0,0,0,4.22360190571727,0,0,0,0,0,0,0,-3.32584781872701,-3.32315347427972,0,-5.75587065880151,5.76053740027731,0
"ERR2242537",-3.12558648009964,0.729047353446525,0,5.41367458698295,5.43780802201917,0,0,0,0,0,0,0,0,0,-2.56241018033398,0,0,0,-4.70176983488585,0,0,0,-2.45618757061285,0,0,0,4.43822462217019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88061377999532,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25424166522063,0,0,0,0,0,0,0,0,0,4.98936942393493,0,0,0,0,0,-2.54801046100262,0,0,0,4.41328357667354,0
"ERR2242538",1.7483003978783,4.46245218664477,0,5.88998953552754,0,0,0,0,0,0,0,0,0,0,-2.75503613315152,0,0,0,0,-2.53049597502611,0,0,0,0,0,0,-4.77186255930652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93048295219606,0,0,0,0,0,0,0,0,0,0,0,4.38294759709377,0,0,0,0,0,-2.67598253705091,0,0,0,0,0,5.07574536391801,0,0,0,0,4.63493771433923,-2.84575272385034,-2.73274690319414,0,-4.73325648055875,4.92898830348632,0
"ERR2242539",4.57686272496779,0.335047756926314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97795060874585,0,0,0,-2.62497951507855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92178388163688,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54659788894357,0,0,0,-2.40507543428758,0,0,0,0,0,5.06067813173089,0,0,0,0,-4.16571284822187,-3.03588567899879,-2.54296544850347,0,-4.40454535870018,5.25830824199665,0
"ERR2242540",-2.86265318831567,0.662320605190894,0,-4.95826076661178,0,0,-5.24231465292557,0,0,0,0,0,0,0,-2.653345679585,0,0,0,-4.27579994754464,0,0,0.108728859162431,-3.3204135734155,0,0,0,-4.59572952708459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75112501129698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91992434167623,0,0,0,5.05745731404033,0
"ERR2242541",-3.63678745766954,0,0,6.29910065301289,0,0,0,0,0,0,0,0,0,4.94059032665185,0,0,0,0,-4.80696474157583,0,0,0,-2.33042665619155,0,-2.72907236210944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21445640609356,0,0,0,0,0,0,0,-4.72689198870556,0,0,0,0,-4.28047204140488,-4.03641737183662,0,0,0,-2.38595418737057,0,0,0,0,0,3.83555100650043,0,0,0,0,-4.13259387705754,0,-2.64097693013893,0,-4.57430622461791,0,0
"ERR2242543",0,0,0,0,0,0,0,0,0,0,-4.07378304683651,0,0,0,4.68784224307392,0,0,0,0,-2.57077534751103,0,0,-2.80071447389057,0,-3.50537381548362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77139137625084,0,0,0,0,-2.33654662241974,0,0,0,0,0,0,0,-6.07148554793921,0,0,0,4.45271351673465,0,-4.850979766272,0,0,0,0,0,-4.80019067132468,0,0,0,4.04701746428444,0,0,0,0,0,-3.04767029193602,-2.90804478209506,0,-5.0368813132742,5.27871979035147,0
"ERR2242545",0,4.77334201602433,0,0,4.65475134510598,0,0,5.71500364154114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46077569637304,0,-3.36305032932857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61083830787748,0,0,0,-2.90860738082955,0,0,0,0,-2.58458926541815,0,0,0,0,0,0,0,-5.82497403880833,0,0,0,0,0,4.26218853214879,0,0,0,0,0,-5.03785576286663,0,0,0,4.47663992440136,0,0,0,0,0,-3.19282487831088,0,0,0,5.53013490890436,0
"ERR2242549",0,0,0,0,-0.882206859842866,0,-2.304917145047,0,0,0,0,0,0,0,0,0,0,-5.11314257724791,0,0,0,-3.99223360245802,0,0,-3.60630724008198,0,0,0,-4.60127934338264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89333129317108,0,0,0,0,0,-6.24630736752548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210346101155029,0,0,0,0,-3.35611877612896,0,-5.81296823649123,0,0
"ERR2242551",-2.87277872697686,0.237307747506083,0,4.97579871402696,0,0,-2.60486843777719,0,0,0,0,0,0,-5.35316423901706,0,0,0,0,0,0,0,4.51176448126266,-2.98393534947709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16832763179511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83044694866961,-5.9881306432371,0,1.00988282294835,4.90247792322406,0
