"","584__821","46503__28111_28117","674529__296_310297","1351__166486_360807","37734__46228_74426","384638__39492_204516","40518__1260_147802","33043__328814","310298__165179_218538","28111__28117","301301__820_751585","88431__216816","39492__204516","29361__1582_658081","296__310297","1282__29382_291644","40519__303_626932","548__363265_1118061","820__751585","166486__360807","411489__39485_246787","1747__562_328813","165179__218538","39488__546_571","46228__74426","291645__552398_1070699","1260__147802","40214__40324","582__1304_487173","665951__28116_100886","1352__47770","562__328813","116085__729_371601","363265__1118061","1735__818_626940","1363__1358_387661","39485__246787","28126__626929_626930","39486__410072","29382__291644","40520__40545_329854","28116__100886","546__571","154046__287_47678","823__1078764","28026__550_54291","818__626940","729__371601","552398__1070699","316__43765","624__35833","1353__2173","1358__387661","39490__158836","39496__33039_338188","303__626932","1582__658081","454155__853_239935","1304__487173","545__501496","214856__39491_357276","40545__329854","626929__626930","569__1283_469613","287__47678","1512__329_33038","550__54291","1396__387090_487174","33039__338188","39491__357276","853__239935","1318__658086","1283__469613","658082__817_45851","329__33038","387090__487174","817__45851"
"ERR2242471",0,0,0,-2.27302427900824,0,0,0,0,-3.50743142132745,0,0,0,0,0,0,0,4.6679931892109,0,0,-3.93699353807989,0,-3.16666922677285,6.07504942580267,0,0,0,0,0,0,-2.33585151301518,0,5.48483199153544,0,0,0,0,0,0,0,0,0,-4.04581349947893,0,0,0,-2.79505103322567,0,0,0,0,0,0,0,0,0,0,0,-2.85183628662537,0,0,-2.68786667873559,0,0,0,0,0,4.84117039929474,0,0,4.65552165154146,4.9395253433037,0,0,0,0,0,0
"ERR2242473",0,2.83963878565701,0,0,0,0,0,0,-3.63336246261403,-4.98744547943754,-2.43242565519599,3.88950907305336,0,0,0,0,0,-2.41704245259114,4.21308482043347,0,0,0,6.29316838756108,0,0,0,0,0,0,-2.46070948485798,0,0,0,-4.18644033193874,0,0,0,0,0,0,0,-4.26207385044066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75441677862309,0,0,-2.90112517240396,0,0,0,0,0,0,0,0,5.02489619772068,4.77078980579538,0,0,0,0,0,0
"ERR2242476",-4.76873631628501,4.59288341770073,0,0,0,-2.53006006379202,5.30492198491977,0,-2.67394831222213,0,-2.29029442284826,0,4.38219257668874,0,0,0,0,0,3.96690630466483,0,0,-3.29103022256733,4.63141433358178,0,0,0,0,0,0,0,0,5.70023155473134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.23981127842678,0,0,0,0,0,0,0,0,0,0,0,0,0.208289662869045,0,0,0,0,0,0
"ERR2242477",0,0,0,-2.3061233033363,0,0,0,0,-2.30379886529177,0,0,0,0,0,0,0,0,0,0,3.99432272989705,0,-3.47969729420029,-3.99029668510487,0,0,3.17497898541374,0,0,0,-3.3531346000857,0,6.02701250851484,0,0,0,0,0,0,0,0,0,5.80779949196558,0,0,0,0,0,0,2.99348031708174,0,0,0,0,0,0,0,0,-1.99358487579961,0,-2.86719541329879,0,0,0,0,0,0,0,0,0,0,3.45299029408581,0,0,-2.50774583159711,0,0,4.34354319279526
"ERR2242478",-4.24107049205806,4.71521924308288,-2.74863746379015,0,0,5.33242755014568,0,0,0,0,-2.30259151033973,0,0,0,4.7607797388718,0,0,0,3.98820548498517,0,0,-3.25316861242517,0,0,0,0,0,0,0,0,0,5.63465332230875,0,0,-2.68498800357675,0,0,0,0,0,0,0,0,0,0,-3.15297747705811,-4.65053563990786,0,0,0,0,0,0,0,0,0,0,-2.5070325711526,0,0,0,0,0,0,0,0,-5.46111718538499,0,0,0,4.34230778946634,0,0,0,0,0,0
"ERR2242480",0,-2.60562126875367,0,-2.58446970460485,0,-2.87703544241006,0,0,0,-4.51306842276343,-2.93834170311888,0,4.98317156143063,0,0,0,0,-2.92420381914804,5.08935711980037,-4.47643283899812,-2.95418486322532,0,0,0,0,0,0,0,0,0,0,0,0,5.06486958645136,-2.63099394712235,0,-5.11679827805718,0,0,0,0,0,0,0,0,0,-4.5570151908221,0,0,0,0,0,0,0,0,0,0,-2.73864310885527,0,0,-2.90062898220878,0,0,0,0,0,0,0,0,-5.02403677109241,4.74346900833572,0,0,0,0,0,0
"ERR2242483",0,-2.43231688920079,0,0,0,0,0,0,0,-4.21289643220365,-2.38599764976806,0,0,0,0,0,0,0,4.1326691561382,0,0,-5.9502160891218,0,0,0,0,0,0,0,0,0,-0.593892665445168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.98387068928618,0,0,-2.96683073874458,0,0,0,0,0,0,-2.64895489799443,0,-5.13870157696272,-5.16821563705923,-4.25235128441962,0,-3.04587160473503,0,-4.58812447028478,5.27560437273243
"ERR2242484",-4.95016461627859,2.39300813059199,0,0,0,-3.197840461698,0,0,0,-5.28603191418449,-2.93155411647754,0,-5.53882215416045,0,0,0,0,0,5.07760067487679,0,0,-2.78996477857465,0,0,0,0,0,0,0,-2.58666156165708,0,4.83236074781895,0,0,0,0,0,0,0,0,0,4.48022924677551,0,0,0,0,0,0,0,0,0,0,0,0,-2.56162900080657,0,0,0,0,0,-2.83593422594662,0,0,0,0,0,0,0,4.43687157953887,4.91198216626306,0,0,0,0,0,0,0
"ERR2242488",-4.44132366182616,0,0,0,-2.58826480149679,0,-0.515468993208655,5.26806265079496,-3.16930206769035,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48939220577279,0,-4.48300613963461,0,-1.21477875588437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76284776886134,0,0,-2.65434185632698,0,0,0,0,0,0,0,0,-4.59745495581502,4.78539270924615,0,0,0,0,0,0
"ERR2242496",0,4.32308322434976,0,0,0,-2.07667739463719,0,0,0,-3.90301422530687,0,0,3.59691075844137,0,0,0,0,0,0,0,0,-3.22436429683365,0,0,0,0,0,0,0,0,0,-5.58476278422698,0,0,0,0,0,0,0,0,0,0,0,0,4.92519242781862,0,0,0,0,0,0,0,0,0,-3.48916631604381,0,0,-2.79280597917628,0,0,1.47911796340336,0,0,0,0,0,0,0,-6.04341333544581,5.27329191557384,4.83728185161547,0,0,0,0,0,0
"ERR2242501",0,0,0,0,0,0,0,0,6.98248802565896,0,-2.81627748760647,0,0,0,0,0,0,0,4.87793569674684,0,-5.34627309613248,-2.51993992178344,0,0,0,0,0,0,0,0,0,-4.36466397655006,0,0,-2.47794078651051,0,-0.176670224827736,0,0,0,0,0,0,0,0,0,4.29191934038338,0,0,0,0,0,0,0,0,0,0,-2.78825336987931,0,0,-3.06413579224811,0,0,0,0,0,0,0,0,5.30723887346403,4.82939650100611,0,0,0,0,0,0
"ERR2242504",-4.28349255396989,-0.0121366238028831,0,0,0,0,4.69993238674243,0,0,1.22173927548381,-2.84332037834057,0,0,0,0,0,0,-2.38384597527953,4.92477535748183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.12894234660273,0,0,0,0,0,0,0,0,0,-3.14973022056285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8291933151247,0,0,0,-5.45549277214998,0,0,0,0,-4.9003065662302,0,0,0,0,0,0,0
"ERR2242507",0,0,0,0,0,2.32463215759478,0,0,0,0,-2.62583888485645,0,-4.62582519437153,0,0,0,0,0,4.54808636106137,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45280649411086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24838546893491,0,0,0,0,0,0,0,0,0,-2.38280986265736,0,0,-6.30983619579433,0,0,0,0,0,0,0,0,0.824492723464175,4.12714774689877,0,0,-3.4087190840098,0,0,-5.90407464223462
"ERR2242509",0,2.45045445866435,0,0,0,0,5.22585338815894,0,0,-4.25055915433599,0,4.59672159413221,0,0,0,0,0,0,0,0,3.16146486570815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51098684249216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17159693458068,0,0,-3.42915064048644,0,0,0,0,0,0,0,0,5.93946313612987,5.49336703182344,0,0,0,0,0,0
"ERR2242510",0,-2.63994286759557,0,-2.74858808452752,0,0,0,0,-3.69547897009264,-4.57251517575461,-2.41020994174725,0,0,0,0,0,0,0,4.17460607601386,-4.76069421148008,-2.21194671363157,0,6.40075733450275,0,0,0,0,0,0,0,0,0,0,0,-2.3317968952985,0,-3.83120409164489,0,0,0,0,0,0,-2.44344770667082,0,0,4.03879069558837,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68706008073251,0,0,0,-4.23217557359152,0,0,0,0,-0.836655454995704,0,0,0,0,0,0,0
"ERR2242513",0,0,-2.80537923933415,0,0,-2.96847227253234,0,0,5.73910520222113,0,0,0,5.14154479688546,0,-4.85905937702567,0,0,0,0,0,-2.96049888639329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12773448698425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74934009667172,0,0,-2.62675150579917,0,0,0,0,0,0,-2.56706549091702,0,4.54966706690221,4.76199673472175,0,0,-2.73823964305866,0,4.44628785662502,-4.74277018507686
"ERR2242516",-3.91516172684768,0,0,0,0,-3.13167451882596,0,0,1.44815645819568,0,0,0,5.42421937937538,0,0,0,0,0,0,0,-2.3326185085649,0,6.33267948395554,0,0,0,0,0,0,-2.23490191247715,0,0,0,0,0,0,4.04021377150995,0,0,0,0,3.87096366234328,0,-2.2357830876314,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27479767713247,0,0,0,0,0,0,-3.8724899024808,0,0,-2.42156475339495,0,0,3.9400651537331,0,0,0,0,4.19427318669805,0
"ERR2242518",-3.88121028954741,-2.5701630260648,0,0,0,0,0,0,0,-4.45165294487921,-3.47201920656285,0,0,0,0,0,0,0,6.01371367062183,0,-2.57923664017107,-2.96953974739614,0,0,0,0,0,0,0,0,0,5.14339371758536,0,0,0,0,-4.46736890551954,0,0,0,0,0,0,-2.4825836472252,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70180383838242,0,0,-3.27476187757062,0,0,0,-4.29996101103369,0,0,-2.45772562379142,0,-5.67205395464196,4.67966152016296,0,0,0,0,-4.25690565147065,0
"ERR2242522",-4.92643396361081,-2.84155515562126,0,0,0,0,0,0,0,-4.92171790204531,-3.01835712995631,0,0,0,0,0,0,0,5.2279479044721,0,-3.05211968431804,-5.80069244173394,0,0,0,0,0,0,0,-2.71484874734903,0,1.25700300921633,0,0,0,0,-5.28642636401992,0,0,0,0,4.70225596527325,0,0,4.41833181100076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00435588858199,0,0,0,0,0,0,0,0,5.20369704304274,0,0,0,0,0,0,0
"ERR2242525",-5.85781604710525,0,0,0,-2.42928905977203,0,0,0,0,0,-2.4087694143943,0,0,0,0,0,0,0,4.17211100944885,0,0,0,0,0,4.20765207779638,0,0,0,0,-2.55853729329119,0,0,0,0,0,0,0,0,0,0,0,4.43151658504009,0,-1.38814271954336,0,0,0,0,0,0,0,0,0,0,-3.80735708854434,0,0,-3.37455352280025,0,0,-3.4044822282588,0,0,0,-2.40433371840593,0,0,0,3.24934977445074,5.89673619280955,5.84489815435058,0,0,0,0,0,0
"ERR2242526",0,0,0,-5.39513082980663,-5.28422618851252,-2.97352413936176,0,0,0,0,0,0,-5.15029488690709,0,0,0,0,0,0,-0.261520428516885,0,0,0,0,0.403984014902974,0,0,0,0,0,-5.72653936669981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80088317981468,0,0,-3.13870409866995,0,0,0,0,0,0,0,0,5.43639496882104,4.8512719735041,0,0,0,0,0,0
"ERR2242530",-4.88080319008532,0,0,0,0,0,0,0,0,0,-3.40095091651665,0,0,0,0,0,0,0,5.89061978145477,0,0,-3.34012685766145,0,0,0,0,0,0,0,-2.49200858563154,0,5.78526942119502,0,0,-1.9054684081767,0,0,0,0,0,0,4.31628548321168,0,0,0,0,3.30036809517943,0,0,0,0,0,0,0,-2.65857992813208,0,0,-2.78291680426076,0,0,-2.64495673167683,0,0,0,0,0,0,0,4.60479551150757,4.58119944308559,4.82015329821685,0,0,-2.81721584428069,0,0,4.8795609781822
"ERR2242535",-4.60094797409479,5.15303780775833,0,0,-2.4385011472176,-2.87659876203458,0,0,0,0,-2.88435945157272,0,4.98241520883362,0,0,0,0,0,4.99585711741546,0,-2.2854956772697,0,0,0,4.22360788129587,0,0,0,0,4.6032219466399,0,0,0,0,0,0,-3.95859463351015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32585126872893,0,0,-3.32315692428163,0,0,0,0,0,0,0,0,5.75587663438011,5.76054337585591,0,0,0,0,0,0
"ERR2242537",-5.4119336583625,-2.88061722999723,0,0,0,0,0,0,0,-4.98937539951353,-2.45619102061477,0,0,0,0,0,0,0,4.25424764079923,0,0,-3.12558993010155,0,0,0,0,0,0,0,0,0,5.41368056256155,0,0,0,0,0,0,0,0,0,0,0,-2.71457152984092,0,0,0,0,0,0,0,0,0,0,-3.13952337531619,0,0,-2.54801391100453,0,0,0,0,0,0,-4.70177581046445,0,0,0,5.43781399759777,0,4.41328955225214,0,0,-2.5624136303359,0,0,4.43823059774879
"ERR2242538",-4.46245816222337,2.21840793954506,0,0,0,0,0,0,0,-5.07575133949661,0,0,0,0,0,-2.53049942502802,0,0,0,0,-2.75503958315343,-3.40059049386282,0,-2.67598598705282,0,0,0,0,0,0,0,5.88999551110615,0,0,0,0,-4.77186853488512,0,0,-4.38295357267237,0,0,4.63494368991783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84575617385226,0,0,-2.73275035319605,0,0,0,0,0,0,0,0,4.73326245613735,4.92899427906492,0,0,0,0,0,0
"ERR2242540",-5.21688564511515,0,0,0,0,0,0,0,-2.58977345841165,0,-3.32041702341741,0,0,0,0,0,0,0,5.75113098687558,0,-2.65334912958691,-2.86265663831758,-4.48561921006234,0,0,0,0,0,0,-2.65254809451776,0,-4.95826674219038,0,0,0,0,-4.59573550266319,0,0,0,0,4.59434806922477,0,-2.4686377007178,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91992779167814,0,0,0,0,0,0,-4.27580592312324,0,0,0,0,0,5.05746328961893,0,0,0,0,0,0
"ERR2242541",0,-2.21445985609548,0,0,0,0,0,0,-2.72907581211135,-3.83555698207903,0,0,0,0,0,0,0,0,0,0,0,-3.63679090767145,4.72689796428416,0,0,0,0,0,0,0,0,6.29910662859149,0,0,-2.38595763737248,0,0,-2.47133513536569,0,0,0,0,0,-5.62776044258578,0,0,4.13259985263614,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97141048633431,0,-4.28047801698348,0,0.13362558507602,0,0,0,0,0.537888852781293,0,0,0,0,0,0,0
"ERR2242543",0,-2.33655007242165,0,0,0,0,0,0,-3.50537726548554,-4.04702343986304,-2.77139482625275,0,0,0,0,-2.57077879751295,0,0,-4.80019664690328,0,0,0,6.07149152351781,0,0,0,0,0,0,0,0,0,0,0,-2.35200318871311,0,0,0,0,-4.45271949231325,0,0,0,0,0,0,-4.07378902241512,0,0,0,0,0,0,0,0,0,0,-3.04767374193794,0,0,-5.70876615598945,0,0,0,0,0,0,0,0,0.185901547002205,5.27872576593007,0,0,0,0,0,0
"ERR2242545",-4.77334799160293,-2.58459271542007,0,0,0,0,0,0,-3.36305377933048,-4.47664589997997,0.345620564338551,0,0,0,0,0,0,0,-0.775667230717843,0,0,0,5.82498001438693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68742539210962,0,0,-3.19282832831279,0,0,0,0,0,0,0,0,0,0,4.65475732068458,0,5.53014088448296,0,0,0,0,0,0
"ERR2242549",0,0,0,0,0,0,0,0,-5.91123128513281,0,0,4.72001871121006,0,0,0,0,0,-2.95207769338093,0,0,0,0,2.25407376506746,0,0,0,0,0,0,-2.23992143263081,0,0,0,5.11314855282651,0,0,0,0,-0.196666558684388,0,0,-3.87965772627903,0,0,0,0,0,0,0,0,0,0,0,0,-2.21576170548598,0,0,0,0,0,-3.35612222613087,0,0,0,0,0,0,0,3.83781185136719,5.81297421206983,0,0,0,0,0,0,0
"ERR2242551",-4.76005112896045,0,0,0,0,0,0,0,0,0,-2.983938799479,0,0,0,0,0,0,0,5.16833360737371,0,0,-2.87278217697877,0,0,0,0,0,0,0,-2.6048718877791,0,4.97580468960556,0,0,0,0,0,0,0,0,0,4.51177045684126,0,0,0,-3.28559683146007,0,0,0,0,0,0,0,0,0,0,0,-2.83045039867152,0,0,-2.70254071178086,0,0,0,0,0,5.69082064527616,0,0,4.68093782232781,4.90248389880266,0,0,0,0,0,0
